Sharpe,Ann.Return,Ann.Vol,MaxDD,Strategy
0.9883636640423022,18.981054297271978,19.20452459739513,-31.811026117736407,Long-only (l=2)
0.8102875617108057,15.110760715334715,18.648639605710486,-32.38990510633811,Long-only (l=3)
0.8322659811972838,14.894927214648867,17.89683532807778,-31.49300776480729,Long-only (l=4)
0.6759013122727663,12.137656856138351,17.957735302102925,-23.785687090682817,SPY Buy&Hold
0.630872808468487,10.991694927348524,17.422996806649614,-26.988814208054336,Equal Weight
