Sharpe,Ann.Return,Ann.Vol,MaxDD,Months,Strategy
0.7237031077028244,12.183578615777746,16.83505084626597,-37.78159582251428,260,Long-only (l=2)
0.786921405924106,12.59527377523573,16.005758237628207,-37.15309918753979,260,Long-only (l=3)
0.8341287351454517,12.8800124023559,15.441276459694125,-37.61064333095375,260,Long-only (l=4)
0.6571345143791374,10.56038746553703,16.07035886026244,-52.89497677768554,260,SPY Buy&Hold
0.6782602458884741,10.72841642630796,15.817551583396241,-51.11805351220424,260,Equal Weight
