sasdate_t,sasdate_tp1,yhat_R1_SPY,yhat_R1_XLB,yhat_R1_XLE,yhat_R1_XLF,yhat_R1_XLI,yhat_R1_XLK,yhat_R1_XLP,yhat_R1_XLU,yhat_R1_XLV,yhat_R1_XLY,yhat_R2_SPY,yhat_R2_XLB,yhat_R2_XLE,yhat_R2_XLF,yhat_R2_XLI,yhat_R2_XLK,yhat_R2_XLP,yhat_R2_XLU,yhat_R2_XLV,yhat_R2_XLY,yhat_R3_SPY,yhat_R3_XLB,yhat_R3_XLE,yhat_R3_XLF,yhat_R3_XLI,yhat_R3_XLK,yhat_R3_XLP,yhat_R3_XLU,yhat_R3_XLV,yhat_R3_XLY,yhat_R4_SPY,yhat_R4_XLB,yhat_R4_XLE,yhat_R4_XLF,yhat_R4_XLI,yhat_R4_XLK,yhat_R4_XLP,yhat_R4_XLU,yhat_R4_XLV,yhat_R4_XLY,yhat_R5_SPY,yhat_R5_XLB,yhat_R5_XLE,yhat_R5_XLF,yhat_R5_XLI,yhat_R5_XLK,yhat_R5_XLP,yhat_R5_XLU,yhat_R5_XLV,yhat_R5_XLY
2020-07-01,2020-08-01,0.04866946102771354,0.008010504531307387,-0.03975345933608378,0.16246172684444857,0.05683160221145596,-0.060291828467253936,0.05984585387246085,-0.01958668683905721,-0.005477222693831883,-0.1141786307913096,0.0398181413723257,-0.16723360554433916,0.01852948738060393,0.06778761150427812,0.15213653001073166,0.15964530555925094,0.006088661559269397,0.009744229203788589,-0.15909804454521528,0.030749105427268345,-0.0015445562150145798,-0.06642457551230306,-0.08107390662754342,0.02436575628106566,0.05279109949771367,0.053861683719930845,0.11489128353667263,-0.05101339570324355,0.03869158977252675,0.024203119325266132,-0.012604930148310378,0.045662010622986964,0.1038886961631095,-0.012826545987478524,-0.07905697347344913,0.15108457167138292,-0.03188635569708791,0.027290873062646184,0.04022943636395708,0.009558596703697226,0.07063275273186878,-0.01758345346440996,-0.11166543567265899,0.07467368407070886,-0.08061486572644133,-0.060375927867650066,0.05249660745936276,-0.06030211894405065,0.052907836957490656,0.02663423707935223
2020-08-01,2020-09-01,-0.042915538109934315,-0.021740291888930417,0.01602760291007001,0.07243711532578176,-0.009591431747796985,-0.07439486683331535,0.05783332326454947,-0.05439088674218354,-0.05074191256788269,-0.030307057025007127,-0.00056386303377879,-0.06663336531506656,-0.05862193620551686,-0.017578836433118323,0.04233208906140462,0.05590856366843569,0.0742353764024196,-0.03254598776049761,0.023601007952839276,0.012088905784834254,0.002764556607729271,0.1156128370012452,-0.004623066698514639,0.0848446496908065,0.03352377689955803,0.00221321584251706,-0.02421606914074868,0.007047777371118212,-0.04811506231444769,0.0361563826459431,-0.012324072003221272,-0.026670776772377565,-0.014313188727397314,-0.021500129661938133,-0.01159734883895727,0.0035058797679608025,0.016208705331548688,0.07422396216006857,-0.004911902735728106,0.01644299854262256,0.06736020956634758,-0.09255373789028773,-0.18570475998746008,0.03368722966706376,-0.1582507038759538,-0.025614941990158818,0.04642766893744388,0.03501266755556791,-0.04673483018205172,0.003989855033752828
2020-09-01,2020-10-01,-0.04708528132380878,0.07909893634472306,0.10228126307618093,0.05467855288293884,-0.00907059005010266,-0.0814695471877114,0.07524491175164527,0.015511106295148654,0.06984622039063249,-0.0034683223952366223,0.06376570362483482,0.005625619517375814,-0.105361263392206,-0.0598265608608371,-0.13480156332590218,-0.0026823796906058905,0.10677872769717277,-0.0442216539529498,-0.02269234574460242,-0.044296871834163906,-0.02851119239186438,-0.09450102003156959,-0.010161271928006019,-0.014200337275372194,0.01630311938998947,0.03552512573474133,0.01402461328480242,0.01657184125988851,0.0013388144095771255,0.01642706175149953,-0.019745408280594828,-0.05440225349579392,0.06528476687902512,-0.036297920919094354,-0.11158787302806238,0.014312303649447397,-0.062445102675447034,-0.04527029546629993,-0.049046327687296436,0.07954671596306666,-0.022774096767046854,-0.021687307523160924,0.03338398091561453,0.007072884413683677,-0.028476150918938695,0.03580316614556702,0.016827235963525894,-0.03186168283167294,-0.01824919556527425,0.009460597673230042
2020-10-01,2020-11-01,-0.044373865005384885,-0.0035800397791966067,0.062495876904424805,0.041710107472315,0.01739999662816596,-0.008125017928674956,0.014034824453901855,0.029376421710504128,-0.010112000261945593,0.04517441759950172,0.040215373027986764,-0.049776072364592326,0.043510234053877786,0.07927006012143104,0.12022475985615509,0.003579806274146613,0.11984194870783552,-0.07179480106792632,-0.022256615502921427,0.03850443125597369,-0.023515873429577394,0.035472308286695405,0.07424424847921249,0.08523592001828185,0.007474151728197471,-0.01773181895411162,0.03809799157092492,-0.08812514278482513,0.06583579494685736,-0.06147336160442729,-0.12383543852138654,0.02543120105016227,-0.03775266060069041,0.12984088649249637,0.06296592869423409,0.06137159840294594,-0.025221566906940114,0.010419428445097237,-0.025261336055676598,0.05211197344237004,0.031172250933921244,0.016507814418155208,-0.06816207634587862,0.010963016240426856,-0.06380705754219762,-0.020824682117931616,0.10871523778477052,-0.05284592484205737,0.0003905677942887889,-0.07848777807590403
2020-11-01,2020-12-01,-0.012285760415730769,-0.008515778527319575,-0.02890471432790402,-0.004986777147669628,-0.038356418343594566,-0.009683448155565422,0.07384556001069385,0.03175361330971644,0.04921402436249524,0.004739919402051936,-0.06716706303212475,-0.02841894500416413,0.018023854303977044,-0.0540612000540296,0.03563251070325785,0.06074511815191059,-0.014479046075894828,-0.026040279366452656,0.028545051312607712,-0.04012821649301272,0.01341124234855609,-0.0039228803773599255,-0.0489482192937126,-0.026074550888123573,-0.10081401417872943,0.010694907041028294,0.049342475953553726,-0.06377640816387488,0.0015944275700871318,-0.02338922885751423,0.018871372958205016,-0.05857997143684589,-0.012363544514586494,0.1442326694019558,0.02776110512715119,-0.0394418464373585,0.08341236875033997,0.008315171868958318,0.028851901079750712,-0.04014579508293415,-0.02557244592494179,-0.002144175115952404,0.012272483267631643,-0.0027630771936659523,-0.009789864945091063,0.03178335747417223,0.020023543275058637,-0.01802472651637205,0.0003818680091585312,0.007058092788546078
2020-12-01,2021-01-01,-0.03539247621535041,-0.0668047081045145,0.03082963040803306,0.17317294950856743,-0.0007427064951463485,-0.051176718802151404,0.029310138027902166,-0.025380862152148326,0.047567598323680176,-0.052984994131741806,0.03966161000114779,-0.03616736658096638,-0.037048994686363156,-0.036945256909947176,-0.06041581568482972,-0.07680437748260358,0.09545900598734489,-0.11984941850759695,-0.00011910914317902511,-0.04981767881738032,-0.00431782666827089,-0.006650709185422942,-0.03225304800054541,-0.008400201184107756,-0.018918155780320262,-0.0079480398767029,0.004771355520305963,0.004192329266061994,-0.02021326365462521,0.00683448223531455,-0.05031007980185023,0.0017239442003010082,0.02205537947968264,0.0019593702355592303,0.011213113448101287,-0.05847695710668026,-0.04174827327978127,0.11390424460814501,0.0387939787491144,0.026233252251681598,-0.00431782666827089,-0.006650709185422942,-0.03225304800054541,-0.008400201184107756,-0.018918155780320262,-0.0079480398767029,0.004771355520305963,0.004192329266061994,-0.02021326365462521,0.00683448223531455
2021-01-01,2021-02-01,0.062177582151875285,0.11490373528434594,0.08495113018414188,0.10638232237543244,-0.04677250502286473,-0.0008342678593420451,0.06667337260290451,0.06515906473487455,0.02176311405633184,0.09438676395685186,-0.021442800690518668,0.037878422776048165,0.02940053598288217,-0.03127276855609363,0.008847595357931498,-0.014858678682747609,-0.008473945270679725,0.021066209709472847,-0.017309741315070456,0.065776567359458,-0.007149457674367803,-0.008279685684899875,-0.0400285765392358,0.05054068574829825,0.008676474083182418,0.06677241130410175,0.04052449244785337,-0.06357303530654182,-0.019094023500344563,-0.08050869721072645,-0.059745963709259185,-0.0895993009875399,-0.030100904680489114,-0.016827931145606302,-0.020421354203477328,-0.002383957480973354,0.02471755127986814,0.007272149117778801,0.05830565644143091,-0.06180652776093595,-0.008775438571597339,0.038387888355993105,0.028094686337282484,0.02156999660490432,-0.0003141663274649608,0.012439314822752836,0.0038370292260406155,0.005763610056060415,-0.004079432206801133,0.038715362574298966
2021-02-01,2021-03-01,-0.013398335929448026,0.02384927194298591,0.0148813983669824,-0.1464770223933463,-0.008493149858246469,-0.036266917482217345,-0.0940035149336142,0.04580806608154514,0.02229304088695893,0.028728671270735938,0.06318379962401403,-0.01778985125547245,-0.03903877640937477,0.05368397099191196,0.08269057568271836,0.17557773172018581,-0.0767327281600577,-0.018598068400954085,-0.07932468907315827,0.15425766624649292,-0.19841724995774215,-0.19954434667658077,0.0829377274408732,-0.1658015835189723,-0.13737499869069633,-0.008395241096808875,-0.16429393463262384,0.017544343346088506,0.09335242279837783,0.09684233330951061,-0.03371301650589719,0.03981544246358585,0.043101840788445346,0.023322963091458378,0.08542724193950496,0.05624815427842797,0.06749994992832298,-0.007638735918851532,0.10477284217327171,-0.07550798021597345,0.04796292957657187,-0.007661130971497957,-0.055295657322094655,-0.21255489603918257,-0.1519769506329373,-0.04340642009061203,0.11208423949177901,0.06433379394987457,-0.0382607721760266,-0.005241576449212157
2021-03-01,2021-04-01,0.11728110763764922,0.19711874842542537,-0.21348063589418073,-0.474409783884118,-0.0879832945396489,0.07150034180081409,-0.03060358382032277,-0.18443989783220993,-0.24394285773323826,-0.1364497661927476,0.035206206498073614,-0.15950765544060191,-0.034168283418732716,0.10901239827785007,-0.09617137880740378,0.03864368312586774,-0.0901881911072176,-0.09757402647996867,-0.10803039759310723,0.02391611196901732,0.0018776107440646311,-0.054157338079464566,-0.04513749163657786,0.013843698145558981,0.0031126230283833912,0.02997883828340435,0.011603561272758182,-0.0104156469055401,-0.017031420946492206,-0.010088355208207729,-0.0020234079381606374,0.009013320898932314,0.03498895235253541,0.06773138163898285,0.013016640616106311,-0.06603314002223376,0.04820088258896191,0.06875227245333793,-0.005727746416150783,0.0206783240461162,0.08379052113112964,-0.10674197661324517,-0.03823804599377099,0.030002100133262596,0.055288824127095286,0.017408131745171626,0.14714298118187313,-0.016129530185362336,-0.005405671339954315,0.05891324472316469
2021-04-01,2021-05-01,-0.07996509239874168,-0.059472861974830905,0.007020595367270489,0.17887126822754398,0.07587618733799698,0.05028507021734134,0.044546932145338926,-0.0018049913289678726,0.0734075137890955,0.11740415612184232,-0.03243103316737829,0.036254963492861544,0.0791245976249047,0.13947289210789268,0.04842029228052364,-0.0006136969492338256,0.12972527840226888,-0.08989989193713047,0.10919497524435275,-0.21784447067614357,-0.018021510748066013,0.025555672505947417,-0.009292484315365092,-0.06876934987485499,-0.028825853734907196,-0.016878051407345156,-0.04267994184942017,0.0025481031411414903,0.0049197499343205196,-0.006348274628422718,-0.022753157671254805,-0.021431929451165913,-0.06690622265409295,0.047403855512466606,-0.026751541878834807,-0.007063568718038796,-0.029890417563540213,0.03056670102207036,-0.015564098932436831,0.05626985766857927,0.021687804991518875,0.012173945904989231,0.028791285390111374,0.05998329015248143,0.025722696688207897,-0.04185696751242272,0.06566753611337273,-0.02066032482531167,0.03769295047634571,0.03594317476484066
2021-05-01,2021-06-01,-0.03849856164171481,0.03559256123310664,0.11484128666601791,0.043693934647426116,0.049682442481082466,-0.05442000305817086,0.07102604197966955,0.028277090258533463,0.05838128552271484,0.03035579539764864,-0.023748934646433382,-0.011701572336241963,-0.004451521604298589,-0.025660034989717688,-0.017723922634001167,0.04130385482569285,0.0058356265588041575,-0.025457161887914127,-0.023638792122962694,-0.002862563560603453,0.13227009091918573,-0.2084699509645872,-0.2037495551104735,-0.058231131441088456,-0.1318792099386001,0.06356339420858945,0.14381142285172002,0.07842204838551989,-0.08762684437206425,-0.1049072108984121,0.002168086486726069,-0.03605165893731418,-0.03339639876838447,-0.03139950977113559,-0.014672851980119705,0.016719890754587758,-0.01760515690731792,0.007619794930842742,-0.015818136447416857,-0.010837533246280711,-0.10574548370363104,-0.055163770703199284,-0.06896522545986725,0.012326918802484939,0.05971680833134696,0.0939793518501516,0.03688219310360007,-0.07093621840824868,0.021718671674757616,0.004767173938374418
2021-06-01,2021-07-01,0.016856618694418853,-0.11783004666081343,-0.19398056614339576,-0.06004491910950475,0.051505161048417826,0.11686504576536912,0.008524490592868526,0.08470410466202122,-0.08530676943037778,0.10343828698998514,-0.1066856283388519,-0.12000389808186385,0.11737868950498385,0.2377202365525785,0.11195308901021721,0.04832862096361428,0.047631568754440565,-0.09795180174849256,0.10102129501274473,-0.05034956458032315,0.010622442153235729,0.03995970125623273,0.1032185497151931,0.05017255512027656,0.007980088845549418,-0.08231200236380336,0.11599166261811054,0.04073890348925123,-0.02586494088557165,0.011397750236820887,0.022973597722311064,-0.03313296673819019,-0.03645491723090933,0.022232080436949325,0.016067766524215866,-0.02307887065365079,0.10469220475164004,0.02644519482934194,0.04358283911696138,0.03585222136978693,-0.003718076355535692,-0.043814969909515875,0.00039144281261394194,-0.006522661684653631,0.011469364379839558,-0.021986228740707877,-0.010052257034411403,0.012859538318993807,-0.034885879677673655,0.025116810702051986
2021-07-01,2021-08-01,-0.1261306423089944,0.12968215099647834,0.026788637529891877,0.0269895088947946,-0.0678043275300803,-0.20677503941789344,-0.004284023483387144,0.1260689647196823,0.24922389071627024,-0.018911777056685206,0.06097731573619661,-0.22168870292622894,-0.05247920400697982,0.25115691897116926,-0.11190698475570933,-0.1305931679640928,0.1145273783434039,0.09048230789586717,0.13184986838052765,0.06568854655358788,-0.09724504601102002,0.04003410863184094,0.03767975104350405,-0.005910351932032628,-0.09301334063672413,-0.02377308786020413,0.0032846167888931285,-0.048511438680387806,-0.003970787778247507,0.019846526727207752,-0.02526450877115988,-0.010935953934537626,0.07830629213707181,0.037707092523504966,-0.03766069490782854,-0.06404595968329144,-0.03590272826844851,-0.005147623541677571,0.023086294175188093,0.021645553526885727,-0.004840857549289146,-0.0022449736651023264,0.00985281153051121,0.040371700249862585,-0.023952806521801873,-0.01013880849334781,0.02038977747439826,0.007704471752693957,0.004194894816453666,-0.017366929035483637
2021-08-01,2021-09-01,-0.04237015409491762,0.03751794209764871,0.018695997686014466,-0.031092555485659992,-0.04134253463107256,-0.026288698826792214,-0.021392219399353644,-0.011680879720511909,0.04051667384647736,-0.00428872171558441,-0.026392769162824434,-0.06664306819143921,0.04832204802198509,0.05182322035804477,-0.08194448367531043,-0.03797216598890465,-0.04887161209436619,-0.0013825272615619801,-0.01958841878020074,-0.013151000810844395,-0.011415854408033015,0.027159787183355922,0.0021812434208606842,0.05827522989240699,0.035544819425943855,-0.028935122522970973,-0.0035956047980529246,0.034871990603420694,0.024425032256515808,0.04253432384741774,0.05272369824575324,0.09755863856316849,-0.07759629879496471,-0.003490731334675699,-0.08349147144520244,0.004904191591503789,-0.06810483449356951,0.049030982409140195,-0.09952975991201313,0.06394012594799275,-0.02170309419041489,0.017990278972376414,0.0027112119250404755,0.002139662712640487,-0.015310874560149481,-0.007560633814061261,-0.018739595409460227,-0.007854203304240722,-0.003000732804087905,-0.005117260113231874
2021-09-01,2021-10-01,-0.057638088538526346,0.018950937177516204,0.034390967200933195,0.04648103472536158,0.008876979622957054,0.005929526526365535,0.012036339779650001,-0.014787447742613966,-0.016927370277429476,0.03535695483241619,0.04289221999433916,-0.009369234950108421,-0.06510995962891127,-0.003912025677065178,-0.015760189272180314,-0.029722200264268292,0.05915348475714821,0.03305990000808673,-0.030831618344841005,0.05660085619082085,-0.015515410833375138,-0.004375252609155833,0.012297435655623672,0.02064166699415846,-0.02006486903146229,0.046882772118974084,0.002492191400006073,-0.01709221820194757,-0.00803066796500973,-0.031055268964502565,0.0037163550834553778,-0.02668918869135936,-0.0625526920370141,0.04515470564358272,-0.03601915030098872,0.0056058281886056304,0.022363406628722014,0.03727090211374452,0.02220772626955379,0.020514324204873816,-0.04255651567930196,-0.14436380856181197,0.12157484861606004,0.0734304425674718,-0.03362758446913738,0.011384819992797491,-0.03671093776930927,-0.04627601816120437,0.055617234683606555,-0.026421246220419664
2021-10-01,2021-11-01,-0.06076351328097429,-0.06571975493110277,-0.09500835962305926,0.0024757405037974176,-0.029136603223322288,-0.03138736200432966,-0.06814684353074998,0.039932397971490355,-0.058776111619464444,0.027261853672960808,-0.0807072354528066,0.06136982891758496,0.04301678747737821,0.022181647615383816,-0.04982235482287291,-0.018582808030446114,0.03687975641513667,-0.03887400911254334,0.04104921395514674,0.008836164782319567,-0.0112974369997665,0.05038990872228485,0.033576851850900875,0.08349640268659311,0.026461858525730294,0.017948638455821505,0.01435902845967797,-0.018339595441916108,0.1014897900544676,-0.13279115594458307,0.03747566018343417,-0.03273162846114587,-0.060952194719501945,0.01334116759405481,-0.03905991438770004,-0.0486915506878998,0.09369330476162127,0.036755716628347805,0.033035556319040725,0.03962393325362559,0.04636086869169188,-0.06073632442992977,-0.03198623071125824,-0.12515379259322867,0.01927590470384565,-0.0523619401241906,-0.06932732393319782,0.04176018970201629,-0.00934243908978484,0.01913435465714477
