sasdate_t,sasdate_tp1,hard_label_t,pca_p_components,typical_k_r,p_R0_t,ptp1_R0,p_R1_t,ptp1_R1,p_R2_t,ptp1_R2,p_R3_t,ptp1_R3,p_R4_t,ptp1_R4,p_R5_t,ptp1_R5
1999-06-01,1999-07-01,0,31,5,0.18571872576549553,0.25198603432589534,0.15306916806912949,0.1470675849814518,0.17260128440852512,0.19583237327177,0.16109469405688387,0.06904051376341006,0.17992242703124384,0.046146941985465526,0.14759370066872224,0.13613469340594114
1999-07-01,1999-08-01,0,31,5,0.19277912419088458,0.24025107588304392,0.16601098678082957,0.13838941170022936,0.15954880919238928,0.15976910906096256,0.1615635081838507,0.05684495055917394,0.16054294145808104,0.15146111925633937,0.15955463019396482,0.11208710623296478
1999-08-01,1999-09-01,4,31,5,0.17757055034466623,0.33174824899725625,0.1548497616629275,0.16616103970583543,0.17402729799325872,0.10711451243053025,0.15278881156776797,0.10094581963730781,0.1941656597918109,0.026635582551699934,0.1465979186395685,0.025464801927961328
1999-09-01,1999-10-01,0,31,5,0.20851480560520827,0.2655170788645155,0.16524489999267214,0.08368500296817591,0.1495138904490159,0.14307517516171994,0.15401519303828987,0.16997356700100652,0.15813421648011203,0.14385467910140887,0.16457699443470192,0.032923390358717095
1999-10-01,1999-11-01,5,31,5,0.1559738787732426,0.280875034295603,0.17153602950879543,0.08377999395904512,0.1619634961347066,0.11809695465598165,0.14960306308383264,0.12041705139152217,0.16606287654773977,0.1520174060207914,0.19486065595168298,0.04683965294658965
1999-11-01,1999-12-01,5,31,5,0.17120670856664133,0.24895190313496074,0.16127432670350642,0.12425640843678815,0.1607083358959159,0.11918249620055807,0.16442039295358807,0.1531102977044023,0.16006650418979798,0.14154559246444354,0.18232373169055044,0.04944116846769081
1999-12-01,2000-01-01,5,31,5,0.17125713557475958,0.21405141441608955,0.16710737652786412,0.16629197280268118,0.15363641586606552,0.10444211032991507,0.16076408292252264,0.08261589212751422,0.16128131245874505,0.18917396282393034,0.18595367665004303,0.057690578025693336
2000-01-01,2000-02-01,0,31,5,0.17995153045870252,0.160826744321997,0.1529899804280791,0.16774395717701612,0.16257937921694063,0.1517536627306571,0.16810574227111885,0.11263391862052677,0.17021218288096976,0.12852637936001188,0.16616118474418923,0.05977481206348033
2000-02-01,2000-03-01,0,31,5,0.18542233380682016,0.22439775555214295,0.1618059156598328,0.08074474446912003,0.16012830376927117,0.08293668145125067,0.16109923263067275,0.05542515860950666,0.16567085123090183,0.13881401291213932,0.16587336290250135,0.23021371505937122
2000-03-01,2000-04-01,2,31,5,0.1696822989483406,0.22244747018930203,0.157925033183858,0.18160302111362275,0.17964167175466622,0.16482178668160113,0.15972157913219187,0.07492322645268366,0.1621315171105748,0.07411772020664004,0.17089789987036846,0.051914902507661176
2000-04-01,2000-05-01,3,31,5,0.18004377575113173,0.2664037753059549,0.1544243805539623,0.03434701548387323,0.15697924497111254,0.09315173148701919,0.1958119776164708,0.04425811595432996,0.15508708520119038,0.10035574814474785,0.1576535359061324,0.25111627257531866
2000-05-01,2000-06-01,4,31,5,0.16678406524532205,0.11041502060760867,0.16217554883506624,0.09530538949663458,0.16499432250699206,0.11186217728722855,0.15845396645783777,0.03878177718844625,0.1884298912719926,0.1903850887626895,0.15916220568278916,0.2545297032824483
2000-06-01,2000-07-01,0,31,5,0.18772669917235302,0.2172206304528675,0.15754951682252188,0.17192273902147184,0.1657437310718562,0.12884878936536406,0.16053738373238285,0.09354951072703235,0.16352091529934723,0.10284695449793486,0.16492175390153885,0.16799807326522498
2000-07-01,2000-08-01,2,31,5,0.16841549860419505,0.21056226285495594,0.15860240682723978,0.10021049828869101,0.1820999845016275,0.11601372968604526,0.16176546822915353,0.15210733391636416,0.16335335434986825,0.15012522758415642,0.16576328748791583,0.0939983619182506
2000-08-01,2000-09-01,0,31,5,0.20243777509673097,0.27979786028766296,0.15224188945167008,0.15506991297955242,0.17262623076557804,0.07231205238101754,0.16221363600352146,0.10297220409486428,0.15138795818257444,0.10177411576227804,0.15909251049992493,0.12155654382922995
2000-09-01,2000-10-01,0,31,5,0.19888885770397663,0.3509045668108438,0.1586647349838562,0.04592325613032003,0.1607313964561201,0.14476536810515794,0.15976675053118364,0.09112121246273978,0.15568251045250225,0.06860595401220224,0.1662657498723612,0.10734238482034453
2000-10-01,2000-11-01,0,31,5,0.18870510907713206,0.2336000655106782,0.15493116169726664,0.2004529931127555,0.1611020744982672,0.051505382752987924,0.16686986559349498,0.08800789188441617,0.1656164125202622,0.07343301400507234,0.16277537661357686,0.09231911590562922
2000-11-01,2000-12-01,0,31,5,0.21958073839547645,0.3153174581162658,0.14966409627293842,0.08701537733928393,0.15617133808821948,0.07495838284830225,0.15464417891246954,0.1472333001373209,0.15337529173131756,0.12215669770076058,0.16656435659957858,0.049539617858358774
2000-12-01,2001-01-01,0,31,5,0.19398729017513705,0.28210113071906484,0.16235916034775302,0.11223598138103308,0.15850005958999835,0.06257355387819132,0.16611626376267027,0.17432075302141092,0.16000819160955437,0.14261666642669166,0.15902903451488695,0.06599757814709968
2001-01-01,2001-02-01,0,31,5,0.2010767347810615,0.3887108566411128,0.158385616832721,0.10019648508334682,0.16021614339304674,0.0750651430168784,0.1659960753951365,0.032108148501723346,0.15438018233869188,0.07855980756701317,0.1599452472593424,0.1189084366804455
2001-02-01,2001-03-01,0,31,5,0.20283342250634923,0.08578795478024825,0.16427065594918022,0.15355330546575938,0.1633211555522358,0.11136301565109466,0.15465609278833825,0.1014994318806251,0.15559044352071327,0.1743820569424238,0.15932822968318325,0.1848363716426322
2001-03-01,2001-04-01,0,31,5,0.2237248806731917,0.08004115416973903,0.14955273884219536,0.07803309524873786,0.1578198241956655,0.15779452169900102,0.14690106909188735,0.11924058764570336,0.1624849893211203,0.056452745297430024,0.15951649787593974,0.19921025659409214
2001-04-01,2001-05-01,0,31,5,0.20314868427818775,0.09424419341115974,0.1524050541736266,0.149502911747358,0.16455563969414005,0.11204166359852102,0.1458270672848045,0.0975961940466983,0.16463954285362803,0.15814348975906556,0.16942401171561308,0.15503088117510289
2001-05-01,2001-06-01,0,30,5,0.19430253254330426,0.11423971166098926,0.15727784029999295,0.18663695576059552,0.17538634420630306,0.11408125512313033,0.1491971171004451,0.11641908676577112,0.16022806307213874,0.14478400610632933,0.16360810277781565,0.08953172284113986
2001-06-01,2001-07-01,0,30,5,0.20833070878167378,0.09157877932869997,0.15861497662716753,0.08064552477457229,0.16052146861131789,0.04999058679645424,0.1588651281437673,0.19015943643431865,0.16129104954914458,0.21513359813224425,0.15237666828692903,0.11588149234455578
2001-07-01,2001-08-01,0,30,5,0.21345425133188514,0.07588135930214579,0.1713953684423014,0.12366929858526729,0.16352394671205614,0.0856976842211507,0.15596416798690574,0.057590224103650264,0.14686880867146088,0.2978193552837459,0.14879345685539064,0.0402229309340429
2001-08-01,2001-09-01,0,31,5,0.19975316375318433,0.1162469221768102,0.15373194711825786,0.12096694097747565,0.17242919955841957,0.149686662862222,0.1573054292402172,0.14371350152926043,0.16443320364161215,0.11522559806526542,0.15234705668830892,0.06884931555041418
2001-09-01,2001-10-01,0,30,5,0.19681519379750467,0.14776737091914535,0.15715297443169696,0.20449891212446547,0.1638315544382981,0.13238559123148202,0.1531718913283754,0.15292584271939622,0.16858032414644517,0.07921241737078745,0.16044806185767976,0.07750123797040952
2001-10-01,2001-11-01,0,29,5,0.18484945369065,0.13817897109250984,0.15930891178850567,0.18292969471461518,0.16680342659616887,0.12674812839083313,0.165977392232061,0.16190533871953722,0.1635412944014804,0.10838197916387193,0.15951952129113414,0.08340898410334309
2001-11-01,2001-12-01,0,29,5,0.20519548266872864,0.036055862306383926,0.15991674236932396,0.11484018105802922,0.1654325177530395,0.10124044346754696,0.1563272321924786,0.1958459441281715,0.15651247735157015,0.13610188998952197,0.15661554766485916,0.12159657861711076
2001-12-01,2002-01-01,0,29,5,0.19746118458937567,0.04005126732972793,0.15759394607158683,0.09610670332700479,0.15888700045196158,0.09287260970735564,0.15542330874253302,0.16969725409977376,0.16546137984691645,0.14402150765786187,0.1651731802976264,0.16309284445301087
2002-01-01,2002-02-01,0,29,5,0.18192820116078393,0.03534578422467911,0.14945915048617778,0.08960457805872668,0.16509809036377718,0.06717112436950817,0.16595766424209776,0.279578093769998,0.16858452648432798,0.22367752365936033,0.16897236726283557,0.05480552628495369
2002-02-01,2002-03-01,0,29,5,0.19148685224499076,0.03622798203438626,0.15048756918570877,0.0890474409099185,0.16558781346936297,0.12986812753904,0.1559250505666951,0.21474757434753833,0.16341061449688693,0.17258413298012637,0.17310210003635543,0.0849343823605273
2002-03-01,2002-04-01,1,29,5,0.16680465920595694,0.1856352158635433,0.1962655197790312,0.07389429304784165,0.16408348046065963,0.21379405362080361,0.1563826906820478,0.09858031341774844,0.1653061236408827,0.1362739365388652,0.1511575262314217,0.037343731375706034
2002-04-01,2002-05-01,3,29,5,0.1828104655461067,0.10618229234471105,0.15014293418942337,0.13880833977584908,0.1549920783435402,0.11837266016746367,0.19528440297953756,0.07423532427048452,0.16217477200717384,0.06870904308187484,0.1545953469342184,0.18777143077008687
2002-05-01,2002-06-01,1,29,5,0.16677639764085975,0.11391265140331006,0.195903443546535,0.05691759410762707,0.17556984606995532,0.14604693576670413,0.15402048951498304,0.1907543872061711,0.1420106606118544,0.12215535221113738,0.16571916261581246,0.10226860946810787
2002-06-01,2002-07-01,3,28,5,0.15587363446922242,0.1062466668010099,0.15560566477688434,0.057015855037369875,0.15205647600850822,0.08283559739033529,0.19829508379848965,0.04786289225807806,0.1624324161624385,0.24246284490327474,0.17573672478445682,0.15137143811888243
2002-07-01,2002-08-01,5,29,5,0.18000621229706595,0.08919925259706271,0.16363807481117343,0.11929805263413876,0.15709768636083,0.04623120519874307,0.15410401732914356,0.19616261121388315,0.15760532596192434,0.1682802093352834,0.18754868323986268,0.041258459000925216
2002-08-01,2002-09-01,5,29,5,0.17190172483716198,0.10525274933758542,0.15621886508283198,0.1680458559561345,0.16224551902028295,0.1779486516981096,0.16418677015049826,0.12301715044530548,0.15922718868999103,0.10568213754653275,0.18621993221923366,0.0367147136267824
2002-09-01,2002-10-01,5,29,5,0.17732743225375233,0.10178550366016278,0.16329732086703216,0.13265160388011202,0.15914502567951422,0.11627290175175749,0.1523789746378102,0.09467647923220776,0.1594840355563404,0.16775900675038763,0.18836721100555068,0.034628865891553354
2002-10-01,2002-11-01,2,29,5,0.17626987476589595,0.1007645398465038,0.16255337251966256,0.07385696578232188,0.18934095971891451,0.1020062539618459,0.16626206003637353,0.07830355430696195,0.1525515075115732,0.1487893577409945,0.15302222544758026,0.09008651071697965
2002-11-01,2002-12-01,5,29,5,0.16830965890876462,0.036180410456154125,0.14684975756841534,0.06932379734819835,0.17498440387935973,0.1459264364526712,0.15094538256084392,0.2438950080050283,0.16680446952800126,0.07324499501454525,0.19210632755461504,0.0812412596427035
2002-12-01,2003-01-01,1,29,5,0.14553262621071017,0.005811198616052664,0.19194681507630781,0.19869292001386718,0.16356433199179138,0.139163112750541,0.17568472784882122,0.07677872603052313,0.1591580181389199,0.16233070153247023,0.16411348073344947,0.08035609197089404
2003-01-01,2003-02-01,1,29,5,0.17258081029722097,0.007177273774175542,0.18664949297018996,0.17802770197821727,0.13835539894425875,0.07782382309437759,0.15576257941728608,0.10005323731185832,0.17135843290572006,0.05843109515510809,0.17529328546532427,0.23540485203968717
2003-02-01,2003-03-01,5,29,5,0.1551508376151989,0.006731751218841275,0.16384402163139014,0.08106555807197487,0.15881473477438274,0.10862429634205052,0.1545815745342677,0.09177389334993279,0.17057966452826986,0.16755686416342214,0.1970291669164907,0.1259912987469408
2003-03-01,2003-04-01,3,29,5,0.1452153023225228,0.006585727996486295,0.1744661700628145,0.10942090300619733,0.15824939258634865,0.1896173012706274,0.19092721880234434,0.1944518779430799,0.17281169983767,0.05934352221988075,0.15833021638829967,0.07139365425555509
2003-04-01,2003-05-01,2,29,5,0.16708641681194883,0.00793660479856757,0.1655831717558379,0.10894909804714403,0.19288191641229788,0.08398803580958074,0.15905350739070429,0.13092471577166795,0.16088879196618183,0.2112917867507817,0.15450619566302934,0.07123507493179225
2003-05-01,2003-06-01,5,29,5,0.16699014389750574,0.008326378366080618,0.16627173833478778,0.12823657877767852,0.14799636143490158,0.10205007781174849,0.166257616677132,0.1878005121764581,0.16351292914903007,0.09279813132161029,0.18897121050664287,0.13748725911304663
2003-06-01,2003-07-01,5,29,5,0.15630647354930757,0.008201265587463669,0.16476488887016189,0.1900896644232884,0.15166569231677157,0.12437800657864334,0.17733055357246316,0.13685538832124816,0.1574945680637234,0.06461631336770841,0.19243782362757242,0.08423973009442859
2003-07-01,2003-08-01,3,29,5,0.1592833989653745,0.008818458074207584,0.17898748143032484,0.15277601851577807,0.15565756255697993,0.09404272783393833,0.1884525252573832,0.09671216130592762,0.15028612255933085,0.13787712140319305,0.1673329092306067,0.18998622615952898
2003-08-01,2003-09-01,1,29,5,0.15108060503921075,0.12153309681894198,0.18729441293665652,0.09364495715887469,0.17252947775533048,0.08663682505300596,0.1699470892760189,0.1526857588535687,0.1604623757848193,0.09711720843212449,0.1586860392079641,0.09345502449307333
2003-09-01,2003-10-01,3,29,5,0.14217495533012037,0.07441343818173245,0.17387179036642483,0.17687709177467295,0.15480408435425386,0.10515477535786927,0.19213359563534743,0.18374472835811742,0.17173104306099585,0.10500751834546629,0.1652845312528577,0.021121371129679746
2003-10-01,2003-11-01,3,29,5,0.15121626024775778,0.1356383909795282,0.16983508022034174,0.15197537418758766,0.1490125798957122,0.07438755690901211,0.1893754482537868,0.07127578546692483,0.1707684054486913,0.19845404729956911,0.16979222593371004,0.05611894785545139
2003-11-01,2003-12-01,4,29,5,0.13602804577350325,0.11399615043389086,0.15823782339455567,0.1301743525306008,0.16206717191045664,0.08983172273866041,0.16741328585299842,0.04910319867640038,0.2017488819339303,0.13220368497901616,0.17450479113455586,0.024236776546466093
2003-12-01,2004-01-01,4,29,5,0.13692839953670247,0.12710900299726913,0.16067581710450998,0.10213781481889708,0.16335546378153365,0.026136874205045384,0.16926972187712547,0.12524419603834305,0.204267046214071,0.0883307225998507,0.16550355148605753,0.08271712174379245
2004-01-01,2004-02-01,4,29,5,0.13571306437410632,0.11614850167793911,0.1591275267279594,0.12311455377389172,0.16704501460667343,0.05779518602750913,0.17552649176841523,0.24915258738432375,0.1952919874242455,0.13078033084534973,0.16729591509860003,0.05309281089938642
2004-02-01,2004-03-01,4,29,5,0.13339706320123232,0.09890312301087242,0.16490974686854615,0.10225806819690679,0.17142428052445752,0.028417799733595626,0.16028901435694873,0.07471816817281277,0.20288100973088066,0.07689084929554701,0.16709888531793463,0.17547110300647326
2004-03-01,2004-04-01,4,29,5,0.150918085046902,0.09958050187347423,0.1808864153060669,0.16261399373020394,0.17641492115883883,0.1107578714091771,0.15974104283360507,0.10565559961279637,0.1886013129580625,0.14171997869413083,0.14343822269652473,0.08118863124972917
2004-04-01,2004-05-01,2,29,5,0.1477415903887814,0.15578862706012803,0.16061045258500298,0.14739623851838468,0.20206950581537148,0.15556084405585174,0.1442238422779885,0.06111681477869017,0.17249345099485155,0.08903039901712936,0.17286115793800405,0.17618740828364904
2004-05-01,2004-06-01,4,29,5,0.13819900937836127,0.1251636552269607,0.15456615689782627,0.05007778052931331,0.19080790816823462,0.1317480357934126,0.1467396456127956,0.15190231238639754,0.1989194621219624,0.16040929586699676,0.17076781782081987,0.1148197935947349
2004-06-01,2004-07-01,2,29,5,0.15484338429194452,0.07983354488797775,0.17375248972898347,0.10119893919312872,0.19031948978583477,0.045044411020073644,0.17175192593594849,0.14577124598491,0.1532579380083477,0.061133826789594156,0.156074772248941,0.16339119788740192
2004-07-01,2004-08-01,2,29,5,0.1376874207565278,0.11034949340920389,0.15152480248877467,0.11184174373622935,0.19848184844291816,0.13853709438720804,0.19059419925715765,0.09099426908101778,0.16416868129917456,0.10356732277507492,0.15754304775544714,0.08233579434571159
2004-08-01,2004-09-01,5,29,5,0.12809761975141415,0.11952407605681095,0.1675887011739257,0.15697202467244975,0.16052063949465764,0.09211741118550826,0.1688576151979204,0.05586290039130857,0.16853957926617177,0.10868081647905224,0.20639584511591033,0.13921429375304425
2004-09-01,2004-10-01,3,29,5,0.1317377584051096,0.0378287385180379,0.15972989644620827,0.1544451598036378,0.15312164927629232,0.12499351034607302,0.20216679068452867,0.172989164711028,0.18148504589877396,0.15864730126986848,0.17175885928908732,0.08021719831640424
2004-10-01,2004-11-01,4,29,5,0.13286821227677612,0.04390164158482309,0.1731347776349597,0.11962786283044688,0.14489924616865965,0.11212000362174103,0.18443256200726785,0.09845143014775326,0.19561575350125712,0.1612109074826159,0.16904944841107958,0.09437757345836409
2004-11-01,2004-12-01,3,29,5,0.1386967962917003,0.035420052407561506,0.1615704709096424,0.16902640747289505,0.161719141935993,0.0820013007726119,0.19701133995245104,0.12381436451270683,0.18428972418178774,0.1756226226200906,0.1567125267284255,0.07803918020254269
2004-12-01,2005-01-01,3,29,5,0.15383553679035802,0.03543549286109234,0.15175361300987322,0.0731614145491813,0.1525351735679527,0.16497855194579758,0.19725561971198524,0.07561595405788825,0.17753395724566845,0.1339133364087441,0.1670860996741622,0.12349285956051005
2005-01-01,2005-02-01,3,29,5,0.14701614314469022,0.11354507998647577,0.17097189497089416,0.07841924116032996,0.16848464224212006,0.146170635344709,0.180733921323253,0.19116508835690993,0.17297276860527813,0.12804878406891648,0.15982062971376435,0.16335012809627772
2005-02-01,2005-03-01,4,29,5,0.138502320860621,0.11395529881694245,0.18272789582981433,0.10238266628483912,0.16041045911983726,0.1053304460016902,0.1545106330078246,0.13697062116149236,0.19407508036593327,0.26981434510287444,0.1697736108159696,0.06299476406503121
2005-03-01,2005-04-01,4,29,5,0.14974923365338091,0.15865480299765888,0.17368822094757846,0.27001611240752244,0.14897737940118153,0.013613566695761902,0.1816691943432269,0.06947528837903139,0.19283035503251234,0.11504334571976746,0.15308561662211992,0.15578416274906248
2005-04-01,2005-05-01,1,29,5,0.1421756656999829,0.10734179657612808,0.2006251913128238,0.17750180382808473,0.17972181164376833,0.20899284136559337,0.17528179601240115,0.15399811277410225,0.16612317290610268,0.12669690513967413,0.13607236242492093,0.027892113428827955
2005-05-01,2005-06-01,0,29,5,0.21051315851269808,0.08883286863029713,0.1487939718709427,0.052297578742932484,0.1589734551324946,0.0965043948229533,0.15982267782863882,0.09140681696075269,0.15499035953288712,0.26621249316555795,0.16690637712233877,0.0585008224707529
2005-06-01,2005-07-01,5,29,5,0.1380647376196827,0.036406300459321105,0.1644597893259726,0.17010846143989164,0.17271750878434938,0.12888404346898613,0.16219274038860132,0.0951579468823332,0.1757672568299781,0.11998771724387045,0.18679796705141602,0.2413486333562893
2005-07-01,2005-08-01,0,29,5,0.20509939974098187,0.036052251758086254,0.16588584114925395,0.05046123389552333,0.16280931931173964,0.21418222833611622,0.15138370168657,0.1671634616446351,0.15332712045606936,0.07130611982125425,0.16149461765538528,0.16451224898405964
2005-08-01,2005-09-01,1,29,5,0.1418604065357109,0.005899676642316899,0.19273980892481188,0.24269912733661742,0.17987304126964165,0.1778778025129908,0.1612202623866358,0.11348415630514472,0.1661397591891522,0.14864012047864042,0.15816672169404747,0.1090979692631327
2005-09-01,2005-10-01,3,29,5,0.17227700147634215,0.007474828576452862,0.1680054512099293,0.14421757664998802,0.147841172504161,0.09723237083175121,0.19002090618011624,0.14448493199968562,0.16444822036382886,0.17116419405346633,0.1574072482656225,0.15882850868654583
2005-10-01,2005-11-01,4,30,5,0.16248384898002322,0.007049919067315057,0.16060746192484213,0.13574531051184902,0.17209507761988582,0.15980300070115916,0.1706794447676171,0.0995878722591199,0.19031557063876173,0.24382668424427936,0.14381859606887018,0.15723074352366748
2005-11-01,2005-12-01,1,30,5,0.15641335046626817,0.007093575984864769,0.198022122378599,0.10033539866456372,0.1691674526777289,0.1980716650163088,0.15213681943545065,0.20804563245978464,0.15383305207222822,0.0946182088573774,0.17042720296972497,0.17711538597212928
2005-12-01,2006-01-01,4,30,5,0.1536627594054175,0.0072989810717573305,0.15911542183968816,0.1719195297476388,0.17811588366910078,0.12673445842906242,0.16089567156570117,0.1024208486256501,0.18523377877870392,0.2562185761754651,0.16297648474138854,0.14612906005557974
2006-01-01,2006-02-01,2,30,5,0.14970632139221277,0.0071110502661301065,0.15971382196370895,0.1765164451284555,0.19056143658422364,0.1918312764665625,0.16728741503990474,0.12752137197963073,0.17684716164240719,0.16033205159869718,0.15588384337754266,0.13272726731272913
2006-02-01,2006-03-01,2,30,5,0.1569340772306826,0.007824967839757026,0.16388187273104177,0.2046579722180762,0.19427741609953683,0.15426539251784407,0.16795453200760566,0.10269010769150692,0.16493762166946505,0.14213407864178457,0.1520144802616681,0.11603936939624154
2006-03-01,2006-04-01,2,30,5,0.1408943797546625,0.007392606345152045,0.16992152644472885,0.17050468679045405,0.19234184105785537,0.16934020904098532,0.17323243790848397,0.25542352411568103,0.1712643384951551,0.12023015532472481,0.1523454763391142,0.08755003201426469
2006-04-01,2006-05-01,3,30,5,0.15871467043781595,0.008786971373719914,0.15694502209545677,0.2078981258467051,0.16080732763330363,0.06861656677098088,0.1931591912919248,0.11617109315070742,0.16626804550513768,0.12821132088471954,0.16410574303636122,0.15609003854794462
2006-05-01,2006-06-01,5,30,5,0.16443907025486007,0.009635101772745708,0.17112548085169343,0.15628936658624645,0.15993432129307264,0.04499161281105373,0.16194618834339986,0.25063449379642166,0.15473996565655887,0.1408285825048813,0.18781497360041496,0.13201285741695384
2006-06-01,2006-07-01,4,30,5,0.15942538746328705,0.010574132841952712,0.1546800589549171,0.09264604340105345,0.15847189369197845,0.11088545964382499,0.1696975888785366,0.18648960545857252,0.19295878658052226,0.08146141524984896,0.16476628443075853,0.22959007808451004
2006-07-01,2006-08-01,2,30,5,0.17595243450073772,0.012493663988218063,0.15361587986216088,0.09146008516699286,0.18574813300487542,0.10581849743451485,0.16155709698971743,0.22486470570626965,0.16476825652983404,0.06668362632498034,0.1583581991126746,0.16040013067098163
2006-08-01,2006-09-01,0,30,5,0.1826709057186618,0.03731538019264207,0.1632090883523967,0.16820745079013863,0.15553027787488852,0.1064321622323865,0.17077516777656898,0.14625297071581894,0.16306680444291996,0.10951524027218865,0.16474775583456402,0.1746007219714339
2006-09-01,2006-10-01,0,30,5,0.1923036416560183,0.0680255614009192,0.1777144976494864,0.08865878018538281,0.15583579041924991,0.0919455217025089,0.17324704732288068,0.07848783780792666,0.1461192192264045,0.23881435827351463,0.15477980372596023,0.07859646760209224
2006-10-01,2006-11-01,0,30,5,0.19581925496986521,0.030327388214376125,0.1599828119983193,0.0965093980979604,0.16563412735125999,0.08538186697259909,0.15368972904178088,0.26690921101808535,0.1673418274912071,0.11637687464025166,0.1575322491475675,0.1436294468314325
2006-11-01,2006-12-01,0,30,5,0.20292339215559393,0.030274803048094254,0.1552177799692204,0.07491014711459938,0.15658461657072284,0.09450772189350802,0.15866041474915984,0.29194322530730843,0.17087889009377707,0.1459830574898695,0.15573490646152585,0.1056314561457358
2006-12-01,2007-01-01,0,30,5,0.1933958550214823,0.11116590704354062,0.16612187556811256,0.19382656707359944,0.16967069712890118,0.1346256149186052,0.16050433264911443,0.1587098149770772,0.15029124159777532,0.09412427990763601,0.1600159980346142,0.0796501469437096
2007-01-01,2007-02-01,0,30,5,0.19690185987465483,0.04292952756934051,0.15113900122374013,0.15361572709828364,0.15993987952778446,0.10961039516211676,0.16112048802847417,0.19470546789184057,0.1677925747017823,0.09269188284639802,0.16310619664356402,0.12492393458880141
2007-02-01,2007-03-01,0,29,5,0.20162540978108767,0.036102500558017836,0.1623928480211234,0.064194984890544,0.15841966899262042,0.08510836665194371,0.15524056269762188,0.1504736026219628,0.16680756209701547,0.07166233562171039,0.15551394841053104,0.22246558484887982
2007-03-01,2007-04-01,0,29,5,0.20149371552061404,0.03660359678895249,0.16507985672559516,0.06053742930156074,0.15960978884344537,0.21028808749151404,0.1587985367460517,0.14615080029523958,0.15935270618433314,0.08277614942609027,0.1556653959799605,0.09420280976341602
2007-04-01,2007-05-01,0,29,5,0.21749618203216764,0.03674439712782446,0.15015604840628646,0.13754473617960086,0.1541186408448815,0.1338544082570599,0.15611377997907802,0.14419713135250153,0.16510466945383523,0.10536999885407941,0.15701067928375104,0.17335583509550517
2007-05-01,2007-06-01,0,29,5,0.2551179346765964,0.04205525086024053,0.15153292663198353,0.0647234422250452,0.1533112041235399,0.08502391959966071,0.14679786819224777,0.1567235329158974,0.1540838760742479,0.09220093025503454,0.1391561903013846,0.14469961375927318
2007-06-01,2007-07-01,0,29,5,0.2361889315554571,0.04243175662981852,0.1467202490552569,0.11283671263055538,0.1536577687208862,0.16118999163120867,0.14970545305522204,0.1123321220594941,0.15448939212729423,0.17023455346031705,0.15923820548588358,0.08319841257987845
2007-07-01,2007-08-01,0,29,5,0.2352272826737639,0.03432142643094494,0.15233274061147256,0.0852817370996422,0.15542989462222354,0.05387182703828282,0.15042830740089913,0.13168746498378184,0.1593902459436614,0.08507595365230022,0.1471915287479795,0.25167594120912007
2007-08-01,2007-09-01,0,29,5,0.21013609814779888,0.030248794079666554,0.15470022792475996,0.077790917367305,0.15338247843409714,0.15904404670192304,0.16630874910472593,0.05399411744350753,0.16054317917580813,0.07551072515437485,0.15492926721280992,0.31172169119490584
2007-09-01,2007-10-01,0,29,5,0.21668840133906792,0.04167350761822286,0.15111580011450995,0.08607688139243574,0.160463071801002,0.1019473915631467,0.1550036965289967,0.21089491526459905,0.1595544422238296,0.13428258819676547,0.1571745879925938,0.09619383921964007
2007-10-01,2007-11-01,0,29,5,0.22716888973262792,0.04072369494814978,0.15204863087680967,0.197818451815413,0.1534746137958475,0.10110451303300227,0.15242365143489728,0.09987405050787429,0.15841844568779118,0.11205266106095722,0.15646576847202648,0.08486686635453024
2007-11-01,2007-12-01,0,29,5,0.205588877037504,0.030716401101428693,0.16320590836245708,0.04593456184582295,0.16080386657926224,0.23363160544989087,0.15369494644326723,0.17859852966383988,0.1556611465951216,0.1268020276922731,0.16104525498238786,0.07677724840573708
2007-12-01,2008-01-01,0,29,5,0.21080277000360312,0.03534181345036233,0.1518809991220793,0.15557697517987262,0.16112733950107497,0.10869697152878778,0.1605915535628174,0.17885311679739044,0.165596655181785,0.08812717036451984,0.1500006826286403,0.1403352580042027
2008-01-01,2008-02-01,0,29,5,0.204179635925315,0.03420620207051381,0.1590642444809836,0.10076432669124305,0.16042918651305219,0.11757497440917358,0.1600402227448631,0.17907276464965186,0.1603546014877826,0.1529360565400763,0.1559321088480036,0.1617200961871946
2008-02-01,2008-03-01,0,29,5,0.203823001443462,0.03383632352730041,0.1594816961840353,0.08257300960017055,0.1617615799487748,0.19877082972405158,0.16376519583504137,0.16852436176283078,0.15541685003102207,0.1818536036112039,0.15575167655766445,0.07260540358866835
2008-03-01,2008-04-01,0,29,5,0.2184889762722712,0.11092900983871104,0.1529039566560872,0.12421761033848161,0.15467477726310733,0.09641315771752926,0.1604265580536199,0.21974979247500873,0.16225761649812218,0.0458361594438914,0.15124811525679227,0.08990932742637182
2008-04-01,2008-05-01,0,29,5,0.20746963512787345,0.07130680747956425,0.16815432912489145,0.15560301394586978,0.15166601956371964,0.19717810146168424,0.15362999952747564,0.1459597776879838,0.16001031087612055,0.09936850470192016,0.1590697057799193,0.09692840829655529
2008-05-01,2008-06-01,0,29,5,0.19350894527945087,0.14355885796951304,0.16990520145577503,0.08525081658004001,0.15683778679229007,0.23171284427600042,0.15375700714607163,0.14793637582465474,0.16502532119303326,0.09940900900436775,0.16096573813337905,0.06130544542070657
