sasdate_t,sasdate_tp1,w_lo_2_SPY,w_lo_2_XLB,w_lo_2_XLE,w_lo_2_XLF,w_lo_2_XLI,w_lo_2_XLK,w_lo_2_XLP,w_lo_2_XLU,w_lo_2_XLV,w_lo_2_XLY,sum_w_lo_2,n_selected_lo_2,S_l_lo_2,w_lo_3_SPY,w_lo_3_XLB,w_lo_3_XLE,w_lo_3_XLF,w_lo_3_XLI,w_lo_3_XLK,w_lo_3_XLP,w_lo_3_XLU,w_lo_3_XLV,w_lo_3_XLY,sum_w_lo_3,n_selected_lo_3,S_l_lo_3,w_lo_4_SPY,w_lo_4_XLB,w_lo_4_XLE,w_lo_4_XLF,w_lo_4_XLI,w_lo_4_XLK,w_lo_4_XLP,w_lo_4_XLU,w_lo_4_XLV,w_lo_4_XLY,sum_w_lo_4,n_selected_lo_4,S_l_lo_4
2007-11-01,2007-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.508884849652191,0.0,0.49111515034780895,0.0,1.0,2,0.0429293643786409,0.0,0.0,0.0,0.0,0.0,0.0,0.35274970219600554,0.3068182272726327,0.3404320705313617,0.0,1.0,3,0.0619308903777614,0.0,0.0,0.21668213499446123,0.0,0.0,0.0,0.2763151436055147,0.2403361987319828,0.26666652266804125,0.0,0.9999999999999999,4,0.0790622723475399
2007-12-01,2008-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9384483356371442,0.06155166436285573,0.0,1.0,2,0.0253540643567643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9384483356371442,0.06155166436285573,0.0,1.0,2,0.0253540643567643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9384483356371442,0.06155166436285573,0.0,1.0,2,0.0253540643567643
2008-01-01,2008-02-01,0.0,0.0,0.5685175670694216,0.0,0.0,0.0,0.0,0.4314824329305783,0.0,0.0,0.9999999999999999,2,0.0287774753342558,0.0,0.0,0.5236550773399268,0.0,0.0,0.0,0.0,0.39743357087766346,0.07891135178240975,0.0,0.9999999999999999,3,0.0312428943619525,0.0,0.0,0.5053468256929585,0.0,0.0,0.0,0.03496242553394267,0.3835383292511642,0.0761524195219345,0.0,1.0,4,0.0323747957474493
2008-02-01,2008-03-01,0.0,0.28100125904914347,0.7189987409508565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0411577777068542,0.0,0.24972295559003663,0.6389668546800423,0.0,0.0,0.0,0.0,0.11131018972992103,0.0,0.0,1.0,3,0.0463128723106953,0.0,0.2428278648272505,0.6213243658386735,0.0,0.027610960900629526,0.0,0.0,0.10823680843344653,0.0,0.0,1.0,4,0.0476279250880804
2008-03-01,2008-04-01,0.0,0.0,0.5554627474312348,0.0,0.0,0.0,0.0,0.4445372525687652,0.0,0.0,1.0,2,0.0234300374072619,0.0,0.0,0.5554627474312348,0.0,0.0,0.0,0.0,0.4445372525687652,0.0,0.0,1.0,2,0.0234300374072619,0.0,0.0,0.5554627474312348,0.0,0.0,0.0,0.0,0.4445372525687652,0.0,0.0,1.0,2,0.0234300374072619
2008-04-01,2008-05-01,0.0,0.0,0.7246351972146952,0.0,0.0,0.0,0.0,0.27536480278530473,0.0,0.0,0.9999999999999999,2,0.038715267490563005,0.0,0.17918622230203796,0.5947905536787017,0.0,0.0,0.0,0.0,0.22602322401926023,0.0,0.0,0.9999999999999999,3,0.04716693182117761,0.0,0.155735057904911,0.5169467837895991,0.0,0.0,0.0,0.0,0.19644222322607566,0.13087593507941409,0.0,0.9999999999999999,4,0.05426950388893831
2008-05-01,2008-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.1846602046401956,0.8153397953598044,0.0,0.0,1.0,2,0.0121829396650923,0.0,0.0,0.0,0.0,0.0,0.0,0.1846602046401956,0.8153397953598044,0.0,0.0,1.0,2,0.0121829396650923,0.0,0.0,0.0,0.0,0.0,0.0,0.1846602046401956,0.8153397953598044,0.0,0.0,1.0,2,0.0121829396650923
2008-06-01,2008-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35770811957022586,0.6422918804297741,0.0,1.0,2,0.030318439076412303,0.0,0.0,0.0,0.0,0.0,0.0,0.17442980809535927,0.2953131609194395,0.5302570309852012,0.0,0.9999999999999999,3,0.036724241468149205,0.0,0.0,0.0,0.0,0.0,0.0,0.17442980809535927,0.2953131609194395,0.5302570309852012,0.0,0.9999999999999999,3,0.036724241468149205
2008-07-01,2008-08-01,0.0,0.0,0.0,0.5006116334947762,0.0,0.0,0.0,0.4993883665052237,0.0,0.0,1.0,2,0.0250567206773997,0.0,0.0,0.0,0.35880954536586046,0.0,0.0,0.0,0.35793277814149876,0.2832576764926407,0.0,1.0,3,0.0349591755022716,0.0,0.0,0.0,0.3118898366725669,0.0,0.1307649400615913,0.0,0.3111277198617468,0.24621750340409493,0.0,1.0,4,0.0402183219631623
2008-08-01,2008-09-01,0.0,0.0,0.0,0.0,0.0,0.7232233485303163,0.0,0.2767766514696837,0.0,0.0,1.0,2,0.021382116140167,0.0,0.0,0.0,0.0,0.0,0.5773688301199041,0.20167285625776252,0.22095831362233334,0.0,0.0,1.0,3,0.0267836516743452,0.0,0.0,0.0,0.0,0.0,0.48192406655869857,0.16833434354616061,0.18443172455068804,0.0,0.1653098653444528,1.0,4,0.0320881373366154
2008-09-01,2008-10-01,0.0,0.0,0.0,0.5052807373132524,0.0,0.0,0.4947192626867476,0.0,0.0,0.0,1.0,2,0.0113740492299657,0.0,0.0,0.0,0.4819512640828036,0.0,0.04617130934873837,0.47187742656845794,0.0,0.0,0.0,1.0,3,0.0119246247690449,0.0,0.0,0.0,0.4819512640828036,0.0,0.04617130934873837,0.47187742656845794,0.0,0.0,0.0,1.0,3,0.0119246247690449
2008-10-01,2008-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506586790870013,0.49341320912998693,0.0,1.0,2,0.026652502279665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506586790870013,0.49341320912998693,0.0,1.0,2,0.026652502279665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506586790870013,0.49341320912998693,0.0,1.0,2,0.026652502279665
2008-11-01,2008-12-01,0.0,0.0,0.0,0.0,0.0,0.6705513767140231,0.0,0.3294486232859769,0.0,0.0,1.0,2,0.0687979149031395,0.0,0.0,0.15122413459135903,0.0,0.0,0.5691478250714006,0.0,0.27962804033724037,0.0,0.0,1.0,3,0.0810554561067979,0.051222885612877404,0.0,0.14347799804327946,0.0,0.0,0.5399944311309502,0.0,0.26530468521289285,0.0,0.0,1.0,4,0.0854315042781749
2008-12-01,2009-01-01,0.0,0.0,0.43003933239757963,0.0,0.0,0.5699606676024204,0.0,0.0,0.0,0.0,1.0,2,0.1152727239664941,0.0,0.0,0.31724216034040464,0.0,0.0,0.42046282718177896,0.0,0.26229501247781645,0.0,0.0,1.0,3,0.1562585666577559,0.0,0.0,0.26751624814970776,0.0,0.0,0.35455765996989613,0.0,0.2211817545661489,0.0,0.15674433731424725,1.0,4,0.1853039043462518
2009-01-01,2009-02-01,0.0,0.0,0.0,0.0,0.0,0.6542777200837235,0.0,0.3457222799162765,0.0,0.0,1.0,2,0.110970832498313,0.0,0.0,0.22503277746135344,0.0,0.0,0.5070437875022014,0.0,0.26792343503644533,0.0,0.0,1.0000000000000002,3,0.14319422715039928,0.0,0.0,0.18654330154334786,0.0,0.0,0.42031931176758563,0.1710394208000018,0.22209796588906483,0.0,0.0,1.0,4,0.17273948935978498
2009-02-01,2009-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.006418275175378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.006418275175378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.006418275175378
2009-03-01,2009-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4616201415011254,0.5383798584988747,0.0,1.0,2,0.0529023000042453,0.0,0.0,0.0,0.0,0.0,0.29023131986098705,0.0,0.32764351855883816,0.38212516158017484,0.0,1.0,3,0.0745345652528427,0.0,0.0,0.15813098692214816,0.0,0.0,0.24433675481565148,0.0,0.2758329256104839,0.3216993326517164,0.0,0.9999999999999998,4,0.0885346343611653
2009-04-01,2009-05-01,0.0,0.0,0.545980026271565,0.0,0.0,0.0,0.0,0.45401997372843494,0.0,0.0,1.0,2,0.056754516442633296,0.0,0.0,0.42937082221788814,0.0,0.21357778387972864,0.0,0.0,0.35705139390238316,0.0,0.0,0.9999999999999999,3,0.0721679973928325,0.0,0.0,0.39105240671555386,0.0,0.19451742429940727,0.08924317517525514,0.0,0.3251869938097838,0.0,0.0,1.0,4,0.0792395900044116
2009-05-01,2009-06-01,0.0,0.0,0.47562195942677077,0.0,0.0,0.5243780405732292,0.0,0.0,0.0,0.0,1.0,2,0.028127608996499798,0.0,0.0,0.33294683113484635,0.0,0.0,0.3670772626561986,0.0,0.299975906208955,0.0,0.0,0.9999999999999999,3,0.0401809155513093,0.0,0.21361796244825057,0.2618234074642187,0.0,0.0,0.2886629657465002,0.0,0.23589566434103051,0.0,0.0,1.0,4,0.0510959223794136
2009-06-01,2009-07-01,0.0,0.0,0.3952225672976434,0.0,0.0,0.0,0.0,0.6047774327023566,0.0,0.0,1.0,2,0.0336647795856809,0.0,0.0,0.2893784853543539,0.0,0.0,0.2678088011699443,0.0,0.4428127134757019,0.0,0.0,1.0000000000000002,3,0.045978126532349395,0.0,0.0,0.2460075605942398,0.0,0.0,0.22767065699721872,0.14987612056578747,0.37644566184275413,0.0,0.0,1.0,4,0.05408403133311519
2009-07-01,2009-08-01,0.0,0.0,0.4091070106740334,0.5908929893259666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.1783851400200802,0.2850354276861603,0.0,0.29249701891715374,0.42246755339668596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.249502068952553,0.22236767388002243,0.0,0.22818876320547457,0.3295840376798416,0.21985952523466135,0.0,0.0,0.0,0.0,0.0,1.0,4,0.3198168496867204
2009-08-01,2009-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5168123673611963,0.48318763263880365,0.0,1.0,2,0.0260616633487761,0.0,0.0,0.0,0.0,0.0,0.0,0.2978010779842473,0.36290508724544124,0.3392938347703115,0.0,1.0,3,0.0371143596660085,0.0,0.0,0.0,0.2170304625863782,0.0,0.0,0.23316917227060405,0.2841436282856132,0.2656567368574046,0.0,1.0,4,0.0474020480906679
2009-09-01,2009-10-01,0.0,0.0,0.0,0.0,0.3066506193086689,0.6933493806913311,0.0,0.0,0.0,0.0,1.0,2,0.028929397521780302,0.0,0.0,0.0,0.0,0.266771803659456,0.6031817749795892,0.0,0.0,0.1300464213609547,0.0,1.0,3,0.0332539554202851,0.0,0.0,0.0,0.0,0.266771803659456,0.6031817749795892,0.0,0.0,0.1300464213609547,0.0,1.0,3,0.0332539554202851
2009-10-01,2009-11-01,0.0,0.0,0.0,0.0,0.0,0.38302121343412476,0.0,0.6169787865658753,0.0,0.0,1.0,2,0.047582583162708594,0.0,0.0,0.2508657330194118,0.0,0.0,0.28693431596398855,0.0,0.4621999510165999,0.0,0.0,1.0000000000000002,3,0.06351676229481779,0.0,0.0,0.20948025283757285,0.0,0.0,0.23959857861998754,0.16497063861103964,0.38595052993140017,0.0,0.0,1.0000000000000002,4,0.07606530408603368
2009-11-01,2009-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.9660659354487489,0.0,0.03393406455125114,0.0,1.0,2,0.0133580243847001,0.0,0.0,0.0,0.0,0.0,0.0,0.9660659354487489,0.0,0.03393406455125114,0.0,1.0,2,0.0133580243847001,0.0,0.0,0.0,0.0,0.0,0.0,0.9660659354487489,0.0,0.03393406455125114,0.0,1.0,2,0.0133580243847001
2009-12-01,2010-01-01,0.0,0.0,0.6271729045979035,0.0,0.0,0.0,0.0,0.0,0.0,0.37282709540209646,1.0,2,0.0439722265893248,0.0,0.0,0.46041743323277085,0.26588436799903514,0.0,0.0,0.0,0.0,0.0,0.27369819876819407,1.0,3,0.059898229478468595,0.0,0.0,0.374723967595815,0.21639763854887123,0.0,0.18612124444391365,0.0,0.0,0.0,0.22275714941140015,1.0,4,0.0735960105477171
2010-01-01,2010-02-01,0.0,0.0,0.35877511776046833,0.6412248822395318,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.1620908407250229,0.0,0.0,0.2887272730881277,0.5160310805301764,0.0,0.0,0.0,0.0,0.1952416463816959,0.0,1.0,3,0.2014155429343979,0.0,0.0,0.24429112614581247,0.4366120749198488,0.15390353140886698,0.0,0.0,0.0,0.16519326752547164,0.0,1.0,4,0.2380526930573088
2010-02-01,2010-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2010-03-01,2010-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.41107296579530794,0.0,0.5889270342046921,0.0,1.0,2,0.0385295646008103,0.0,0.0,0.0,0.0,0.0,0.0,0.3094692589402752,0.24716708543082805,0.4433636556288968,0.0,1.0,3,0.0511794368380663,0.0,0.0,0.0,0.0,0.0,0.0,0.2944460633084899,0.23516835091716135,0.4218405519857595,0.04854503378858931,1.0,4,0.0537907086047984
2010-04-01,2010-05-01,0.0,0.0,0.3912044201120078,0.0,0.0,0.0,0.0,0.6087955798879922,0.0,0.0,1.0,2,0.0223188669255611,0.0,0.0,0.3912044201120078,0.0,0.0,0.0,0.0,0.6087955798879922,0.0,0.0,1.0,2,0.0223188669255611,0.0,0.0,0.3912044201120078,0.0,0.0,0.0,0.0,0.6087955798879922,0.0,0.0,1.0,2,0.0223188669255611
2010-05-01,2010-06-01,0.0,0.0,0.508559399748486,0.0,0.0,0.0,0.0,0.0,0.4914406002515141,0.0,1.0,2,0.039651080621223994,0.0,0.0,0.3977373712573088,0.0,0.0,0.0,0.0,0.0,0.38434899162186426,0.21791363712082695,1.0,3,0.0506991075451725,0.0,0.0,0.3304667708218517,0.0,0.0,0.0,0.0,0.1691332152742006,0.31934281088146155,0.1810572030224861,0.9999999999999999,4,0.0610195382427089
2010-06-01,2010-07-01,0.0,0.0,0.8361529029023334,0.0,0.16384709709766668,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0614328574465653,0.0,0.0,0.7312445855853116,0.0,0.14328994398113598,0.0,0.0,0.12546547043355247,0.0,0.0,1.0,3,0.0702463486227591,0.0,0.0,0.6984661233052805,0.0,0.13686688921057116,0.0,0.04482557946571903,0.11984140801842945,0.0,0.0,1.0,4,0.07354295415853629
2010-07-01,2010-08-01,0.0,0.0,0.4916437884053643,0.0,0.0,0.5083562115946357,0.0,0.0,0.0,0.0,1.0,2,0.0199085107489014,0.0,0.0,0.3539344071659205,0.0,0.2800999107221534,0.3659656821119261,0.0,0.0,0.0,0.0,1.0,3,0.0276545468536783,0.0,0.0,0.297714118758851,0.0,0.23560777476484954,0.30783430019805297,0.0,0.15884380627824654,0.0,0.0,1.0,4,0.032876827229101
2010-08-01,2010-09-01,0.0,0.0,0.0,0.0,0.0,0.4028112541579047,0.0,0.5971887458420952,0.0,0.0,1.0,2,0.0657915995220481,0.0,0.0,0.0,0.0,0.0,0.30376090876688383,0.0,0.45034142981327796,0.0,0.2458976614198381,0.9999999999999998,3,0.08724492175149831,0.15790875879555852,0.0,0.0,0.0,0.0,0.25579440069289433,0.0,0.3792285735972461,0.0,0.20706826691430097,1.0,4,0.10360506971514401
2010-09-01,2010-10-01,0.0,0.0,0.0,0.0,0.3640967419253644,0.0,0.0,0.0,0.0,0.6359032580746357,1.0,2,0.0277182501019827,0.0,0.0,0.0,0.0,0.2806958150241168,0.22906254656446168,0.0,0.0,0.0,0.49024163841142154,1.0,3,0.0359539544725211,0.0,0.0,0.172704707928737,0.0,0.2322183262735579,0.1895023663626336,0.0,0.0,0.0,0.40557459943507146,1.0,4,0.043459638676904305
2010-10-01,2010-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.3150035740457877,0.6849964259542123,0.0,0.0,1.0,2,0.0369317913012218,0.0,0.0,0.0,0.0,0.0,0.0,0.24396204437823926,0.5305118488696445,0.0,0.2255261067521162,1.0,3,0.047686295978735,0.0,0.0,0.0,0.0,0.0,0.0,0.2067993952291301,0.44969917262226367,0.15232963489800946,0.19117179725059685,1.0,4,0.0562557073385448
2010-11-01,2010-12-01,0.0,0.0,0.0,0.0,0.46156426169166587,0.0,0.0,0.0,0.0,0.5384357383083341,1.0,2,0.1376477557267729,0.0,0.29599339954978854,0.0,0.0,0.32494428676286147,0.0,0.0,0.0,0.0,0.37906231368735,1.0,3,0.1955205471635455,0.0,0.26159507649529945,0.0,0.0,0.2871814901336775,0.11621314227550206,0.0,0.0,0.0,0.33501029109552105,1.0,4,0.2212304306798087
2010-12-01,2011-01-01,0.0,0.0,0.5280737173270986,0.0,0.4719262826729014,0.0,0.0,0.0,0.0,0.0,1.0,2,0.1514679721157028,0.0,0.0,0.3810629663058426,0.0,0.34054644882398694,0.0,0.0,0.0,0.0,0.2783905848701705,1.0,3,0.20990298759953288,0.0,0.0,0.29992173393605503,0.0,0.2680325574726158,0.21293392311616882,0.0,0.0,0.0,0.2191117854751603,1.0,4,0.2666904263369923
2011-01-01,2011-02-01,0.0,0.3844958207502719,0.615504179249728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,2,0.06467989191322521,0.0,0.2896086066139533,0.4636079200282248,0.0,0.0,0.0,0.0,0.0,0.0,0.24678347335782186,1.0,3,0.0858715782586007,0.0,0.2470680968643373,0.39550871029634904,0.0,0.14688965996898806,0.0,0.0,0.0,0.0,0.21053353287032558,1.0,4,0.1006570595023841
2011-02-01,2011-03-01,0.0,0.0,0.0,0.0,0.0,0.4971821892387714,0.0,0.0,0.0,0.5028178107612286,1.0,2,0.1131633179107527,0.0,0.0,0.3223550092615849,0.0,0.0,0.3369130200220122,0.0,0.0,0.0,0.3407319707164029,1.0,3,0.1669949892014122,0.0,0.0,0.2752461826696583,0.0,0.1461395828773945,0.2876766918100321,0.0,0.0,0.0,0.29093754264291516,1.0,4,0.1955764500293418
2011-03-01,2011-04-01,0.0,0.0,0.26278438660519327,0.0,0.0,0.0,0.0,0.7372156133948068,0.0,0.0,1.0,2,0.0059316320997477995,0.0,0.0,0.26278438660519327,0.0,0.0,0.0,0.0,0.7372156133948068,0.0,0.0,1.0,2,0.0059316320997477995,0.0,0.0,0.26278438660519327,0.0,0.0,0.0,0.0,0.7372156133948068,0.0,0.0,1.0,2,0.0059316320997477995
2011-04-01,2011-05-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0002734725026902,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0002734725026902,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0002734725026902
2011-05-01,2011-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3087599668698721,0.6912400331301279,1.0,2,0.0386031263586294,0.0,0.0,0.0,0.0,0.23074245810677713,0.0,0.0,0.0,0.23751593314935074,0.5317416087438721,1.0,3,0.0501823176976895,0.0,0.0,0.1680165050084062,0.0,0.19197391673862788,0.0,0.0,0.0,0.1976093361777866,0.44240024207517936,1.0,4,0.060316482237663296
2011-06-01,2011-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.45549267039304153,0.5445073296069585,0.0,0.0,1.0,2,0.0272228190874615,0.0,0.0,0.31265734040152776,0.0,0.0,0.0,0.3130795434955635,0.37426311610290885,0.0,0.0,1.0000000000000002,3,0.039605891919125696,0.0,0.0,0.30776675800936854,0.0,0.0,0.0,0.3081823570076394,0.36840889690147605,0.015641988081516095,0.0,1.0000000000000002,4,0.0402352512394703
2011-07-01,2011-08-01,0.0,0.0,0.4748406753029781,0.0,0.0,0.5251593246970219,0.0,0.0,0.0,0.0,1.0,2,0.0178765307349441,0.0,0.0,0.40037220890412495,0.0,0.0,0.44279946894058037,0.0,0.0,0.15682832215529463,0.0,1.0,3,0.0212015313187934,0.0,0.0,0.35849332178292503,0.0,0.0,0.3964826952867665,0.0,0.0,0.140424097648989,0.10459988528131943,1.0,4,0.0236782763038338
2011-08-01,2011-09-01,0.0,0.49932311334300283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5006768866569972,1.0,2,0.1016850685020043,0.0,0.3361982810490915,0.0,0.0,0.3266919314064579,0.0,0.0,0.0,0.0,0.3371097875444505,0.9999999999999998,3,0.1510230951404042,0.0,0.26860008345977904,0.0,0.0,0.2610051418692348,0.0,0.0,0.0,0.2010664580984035,0.2693283165725825,0.9999999999999998,4,0.18903086079092862
2011-09-01,2011-10-01,0.0,0.0,0.7548847599911201,0.0,0.0,0.0,0.0,0.24511524000887983,0.0,0.0,1.0,2,0.0351444307482204,0.0,0.0,0.7060205635841376,0.0,0.0,0.0,0.0647306701589226,0.22924876625693988,0.0,0.0,1.0,3,0.0375768023465414,0.0,0.0,0.7060205635841376,0.0,0.0,0.0,0.0647306701589226,0.22924876625693988,0.0,0.0,1.0,3,0.0375768023465414
2011-10-01,2011-11-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0026612685689988,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0026612685689988,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0026612685689988
2011-11-01,2011-12-01,0.0,0.0,0.0,0.0,0.4672960641863503,0.0,0.0,0.0,0.0,0.5327039358136497,1.0,2,0.1081137017927634,0.0,0.26100704310315703,0.0,0.0,0.34532850021932787,0.0,0.0,0.0,0.0,0.393664456677515,0.9999999999999998,3,0.1462986903782564,0.0,0.21084730499688267,0.19217771869263267,0.0,0.27896405684762915,0.0,0.0,0.0,0.0,0.3180109194628554,0.9999999999999999,4,0.18110256892331422
2011-12-01,2012-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2012-01-01,2012-02-01,0.0,0.0,0.0,0.0,0.4874293056641313,0.0,0.0,0.0,0.0,0.5125706943358687,1.0,2,0.038024227377912,0.0,0.0,0.0,0.0,0.3383311812477153,0.30588666435077616,0.0,0.0,0.0,0.35578215440150845,1.0,3,0.0547810068255595,0.0,0.0,0.0,0.0,0.2668214801811392,0.2412344385425946,0.0,0.0,0.21136006679271735,0.28058401448354875,0.9999999999999999,4,0.0694626337304189
2012-02-01,2012-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.49759978435701907,0.0,0.502400215642981,0.0,1.0,2,0.0051785161677027,0.0,0.0,0.0,0.0,0.0,0.0,0.49759978435701907,0.0,0.502400215642981,0.0,1.0,2,0.0051785161677027,0.0,0.0,0.0,0.0,0.0,0.0,0.49759978435701907,0.0,0.502400215642981,0.0,1.0,2,0.0051785161677027
2012-03-01,2012-04-01,0.0,0.5572376790731653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44276232092683454,0.9999999999999999,2,0.06706658415407091,0.0,0.39911434044386157,0.2837628261109424,0.0,0.0,0.0,0.0,0.0,0.0,0.31712283344519593,0.9999999999999998,3,0.09363739638074031,0.0,0.31265404019427784,0.22229117085060374,0.0,0.21663040258946806,0.0,0.0,0.0,0.0,0.24842438636565028,1.0,4,0.11953156810050261
2012-04-01,2012-05-01,0.0,0.0,0.0,0.5328658858283934,0.46713411417160666,0.0,0.0,0.0,0.0,0.0,1.0,2,0.047666520002188295,0.0,0.3114120094748046,0.0,0.3669250495420016,0.3216629409831938,0.0,0.0,0.0,0.0,0.0,1.0,3,0.0692235715087514,0.0,0.2412540497453763,0.0,0.28426056626500396,0.24919555060217444,0.0,0.0,0.22528983338744535,0.0,0.0,1.0,4,0.0893541539688755
2012-05-01,2012-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.07408854090618909,0.9259114590938109,0.0,0.0,1.0,2,0.0032866967907821,0.0,0.0,0.0,0.0,0.0,0.0,0.07408854090618909,0.9259114590938109,0.0,0.0,1.0,2,0.0032866967907821,0.0,0.0,0.0,0.0,0.0,0.0,0.07408854090618909,0.9259114590938109,0.0,0.0,1.0,2,0.0032866967907821
2012-06-01,2012-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2012-07-01,2012-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5504579400578103,0.0,0.0,0.44954205994218976,1.0,2,0.0411409161709789,0.0,0.0,0.0,0.0,0.0,0.0,0.38318623554781744,0.0,0.3038773579911039,0.3129364064610787,1.0,3,0.059100097724523,0.0,0.0,0.0,0.0,0.0,0.19002302328030002,0.31037202858962404,0.0,0.24613366371920428,0.2534712844108717,1.0,4,0.0729651575577748
2012-08-01,2012-09-01,0.0,0.0,0.08436584038026414,0.0,0.0,0.0,0.0,0.9156341596197359,0.0,0.0,1.0,2,0.0107779458741433,0.0,0.0,0.08436584038026414,0.0,0.0,0.0,0.0,0.9156341596197359,0.0,0.0,1.0,2,0.0107779458741433,0.0,0.0,0.08436584038026414,0.0,0.0,0.0,0.0,0.9156341596197359,0.0,0.0,1.0,2,0.0107779458741433
2012-09-01,2012-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.47286175664142394,0.0,0.0,0.5271382433585762,1.0,2,0.0035642877403662997,0.0,0.0,0.0,0.0,0.0,0.0,0.47286175664142394,0.0,0.0,0.5271382433585762,1.0,2,0.0035642877403662997,0.0,0.0,0.0,0.0,0.0,0.0,0.47286175664142394,0.0,0.0,0.5271382433585762,1.0,2,0.0035642877403662997
2012-10-01,2012-11-01,0.0,0.0,0.0,0.6134415361046519,0.0,0.0,0.0,0.0,0.0,0.38655846389534804,1.0,2,0.057856583525644406,0.0,0.0,0.0,0.4475672081068294,0.0,0.270399570676487,0.0,0.0,0.0,0.28203322121668367,1.0,3,0.0792989987400215,0.0,0.0,0.2025513267748727,0.3569118762838655,0.0,0.2156297788766086,0.0,0.0,0.0,0.2249070180646532,1.0,4,0.099440881153281
2012-11-01,2012-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2012-12-01,2013-01-01,0.0,0.0,0.0,0.0,0.0,0.4605260224254317,0.0,0.0,0.0,0.5394739775745683,1.0,2,0.0284819204785305,0.048982103922052454,0.0,0.0,0.0,0.0,0.43796848893617973,0.0,0.0,0.0,0.5130494071417677,0.9999999999999999,3,0.0299488796120363,0.04752614236730143,0.0,0.0,0.0,0.0,0.42495015711649675,0.0,0.0,0.029724357227855415,0.49779934328834646,1.0,4,0.0308663623941649
