sasdate_tp1,sasdate_t,ret_lo_2,ret_lo_3,ret_lo_4,ret_spy,ret_ew
2007-05-01,2007-04-01,0.0020281596029210055,0.007560489788277676,0.01160875756664961,0.0363889883167114,0.03798281956800327
2007-06-01,2007-05-01,-0.028796719596464817,-0.025602212518582024,-0.01685933623300218,-0.010615970081713,-0.010813845775455761
2007-07-01,2007-06-01,-0.039460588497138016,-0.03529226370030629,-0.04337664214451453,-0.0353119686816472,-0.033448702617085144
2007-08-01,2007-07-01,0.024813471009439498,0.024811988830143024,0.02390325255893715,0.0180975663018061,0.01601403482115581
2007-09-01,2007-08-01,0.05908600584752899,0.05622284512950329,0.05435658007132187,0.0399244958442124,0.04284949496078967
2007-10-01,2007-09-01,0.005248359637149312,-0.0019088863973138704,-0.004057151666326388,-0.0211919927502552,-0.01767237289800807
2007-11-01,2007-10-01,0.029665017491302403,0.03128332644763607,0.025517154333434492,-0.0221811602729388,-0.011683503124364272
2007-12-01,2007-11-01,-0.0257441179259141,-0.023088522598802487,-0.0027071733968736748,-0.0134130550882098,-0.012573631645499012
2008-01-01,2007-12-01,-0.0434075604874875,-0.044952954629995816,-0.044952954629995816,-0.0369145423554335,-0.030025021907769317
2008-02-01,2008-01-01,0.023499346822500076,0.0196331346544158,0.01885838520867332,-0.0435591517684708,-0.03172292560080653
2008-03-01,2008-02-01,-0.012886911020550408,-0.007610523087494797,-0.006784834128154068,0.0283618199010828,0.02110550197687223
2008-04-01,2008-03-01,0.05081306160819442,0.05081306160819442,0.05081306160819442,0.0330138356154101,0.031189253890935846
2008-05-01,2008-04-01,0.06266553629158939,0.060524070454837035,0.050870909942865986,-0.0157310952469629,-0.00239089985160219
2008-06-01,2008-05-01,-0.005501817887993966,-0.005501817887993966,-0.005501817887993966,-0.0711149968659938,-0.0662920306667996
2008-07-01,2008-06-01,-0.010195369543600463,-0.003856787834067673,-0.003856787834067673,-0.017292487689774,-0.019914092292387567
2008-08-01,2008-07-01,0.0049651031656348515,0.011046250024758165,0.012379263765878766,0.0145054626220586,0.01697628134943019
2008-09-01,2008-08-01,-0.09912490725754493,-0.09968930271397491,-0.09969467740365956,-0.0879622347455527,-0.09432895186545752
2008-10-01,2008-09-01,-0.18118589173604485,-0.1792839824149341,-0.1792839824149341,-0.1632769796171844,-0.17029970148578447
2008-11-01,2008-10-01,-0.07684849631671332,-0.07684849631671332,-0.07684849631671332,-0.1544642116769062,-0.1437754237941947
2008-12-01,2008-11-01,0.11418008094631317,0.11585895127779955,0.11840085350184724,0.1413300497222289,0.14160022693599333
2009-01-01,2008-12-01,-0.072431007427453,-0.05783723566691,-0.07173856785788123,-0.1116606484819957,-0.11127629015126664
2009-02-01,2009-01-01,-0.10630377974044974,-0.12362430023297231,-0.1189774946211121,-0.1450713884764565,-0.1492234271751826
2009-03-01,2009-02-01,0.0563478233356251,0.0563478233356251,0.0563478233356251,0.156376476911642,0.16447093514783134
2009-04-01,2009-03-01,0.06037877552651542,0.040115099372444875,0.04855504461852439,0.0842582948568908,0.09609349756823009
2009-05-01,2009-04-01,0.08758768584811633,0.08586900197707559,0.08314437023927101,0.0782798514533502,0.07999344236620451
2009-06-01,2009-05-01,-0.03872180569369807,-0.016849231384124613,-0.025333827243609164,-0.0202431354264651,-0.02521365728453172
2009-07-01,2009-06-01,0.06135523728856863,0.06697281000324769,0.06360992047193154,0.0878369061853596,0.09125596681083367
2009-08-01,2009-07-01,0.012856425371692851,0.008523363580505566,0.008452032807338842,-0.0023896107710119,-0.00473795436338628
2009-09-01,2009-08-01,0.006108139979166264,0.013496812538623556,0.017979295298382603,0.0325397130422979,0.03187881050316838
2009-10-01,2009-09-01,0.017360225055003294,0.015196966737598891,0.015196966737598891,0.0131104943946092,0.010719445404802682
2009-11-01,2009-10-01,0.056754243935011287,0.05890710488229545,0.06681527105860058,0.0669097657388213,0.07078786375768169
2009-12-01,2009-11-01,-0.00523131092213054,-0.00523131092213054,-0.00523131092213054,0.0237210169622539,0.024919553572099802
2010-01-01,2009-12-01,-0.03219692483543879,-0.02987540878600477,-0.04173735763002733,-0.0376779981099897,-0.03678126710622013
2010-02-01,2010-01-01,0.015555555200211912,0.013997390154631858,0.019687571952570836,0.0259495528450863,0.025339727740285457
2010-03-01,2010-02-01,0.0,0.0,0.0,0.0571554604056963,0.055774987308000235
2010-04-01,2010-03-01,-0.02836245118173591,-0.013546529789653044,-0.008293480822659939,0.021646361559622,0.01984331819987598
2010-05-01,2010-04-01,-0.12271155894234795,-0.12271155894234795,-0.12271155894234795,-0.1065224809142596,-0.10742436300385165
2010-06-01,2010-05-01,-0.01581486922165573,-0.008402431595930803,-0.012143824180769824,-0.0398130850950547,-0.034901419768826006
2010-07-01,2010-06-01,0.1263199943040205,0.12433904257620326,0.12184723444078141,0.0973141763782283,0.10258629019861414
2010-08-01,2010-07-01,-0.04932134531615457,-0.049828594178953606,-0.03897070886669697,-0.0381340211027619,-0.03183981283719217
2010-09-01,2010-08-01,0.05073457925896379,0.05769846818369214,0.06105724873256132,0.0623599786037532,0.05886781031133269
2010-10-01,2010-09-01,0.04499613065818174,0.04479605437113347,0.04674775556713418,0.0342026606614411,0.031125528983473438
2010-11-01,2010-10-01,-0.004750243048065785,0.00827744610223705,0.0053313027398415366,0.0209230726674927,0.02394084517387282
2010-12-01,2010-11-01,0.04219271313782534,0.05345804627900974,0.052410495638013394,0.055434975383334,0.05340484786963042
2011-01-01,2010-12-01,0.0646079070017472,0.04471490214565424,0.04321560879379506,0.029043566014284,0.025766252730253632
2011-02-01,2011-01-01,0.01473565176151067,0.01770317267737066,0.013329752494221272,0.0014533013243995,0.0008168240942283001
2011-03-01,2011-02-01,0.010935246136387786,0.02052145561584137,0.025284596710377027,0.0213734166601857,0.02672325328192156
2011-04-01,2011-03-01,0.014895248176291101,0.016627026685157458,0.016627026685157458,0.0230567950549243,0.02416242280043367
2011-05-01,2011-04-01,0.0,0.0,0.0,-0.031933531076177,-0.028637745146627553
2011-06-01,2011-05-01,0.0430354585449827,0.03684314652837801,0.03028285151228615,0.0205801393156626,0.02240056404942371
2011-07-01,2011-06-01,-0.02071824932885824,-0.013596624830278865,-0.013596624830278865,-0.0383807948600791,-0.03888560249929466
2011-08-01,2011-07-01,-0.08407769288082809,-0.0728369735316439,-0.07197380237997067,-0.0608794445561791,-0.05553109916009992
2011-09-01,2011-08-01,-0.09411616182337615,-0.12084147977450808,-0.11047297768112088,-0.0863339487153753,-0.09236372610183394
2011-10-01,2011-09-01,0.14751303892975615,0.13878988147218058,0.13878988147218058,0.1097971375053594,0.1139031634461281
2011-11-01,2011-10-01,0.0442623701194671,0.0442623701194671,0.0442623701194671,0.0243437481622827,0.026301199113605355
2011-12-01,2011-11-01,0.024345040566998724,0.020508498299631184,0.01878266045682445,0.0267159937781396,0.024634570065492974
2012-01-01,2011-12-01,0.0,0.0,0.0,0.0389803967101489,0.03790574123777161
2012-02-01,2012-01-01,0.03622324238015465,0.04552028814042482,0.03735308783132985,0.0397068875428088,0.03225755373496928
2012-03-01,2012-02-01,0.0021602044680365355,0.013697704996709855,0.013697704996709855,0.0343543182457979,0.02775144167894587
2012-04-01,2012-03-01,-0.001993576811750765,-0.0021757745731988314,-0.004764363864855457,-0.0077554643475065,-0.005145067055926439
2012-05-01,2012-04-01,-0.1137796136489095,-0.11023506533359387,-0.08569995313717606,-0.0893843855575357,-0.08347162567967496
2012-06-01,2012-05-01,0.05564822479818293,0.05564822479818293,0.05564822479818293,0.0706717852785783,0.06790366030503439
2012-07-01,2012-06-01,0.0,0.0,0.0,0.0079115121607531,0.0079911849761549
2012-08-01,2012-07-01,0.008869227545059023,0.017127073970608094,0.011384666370898406,0.0250020367958208,0.0182267436597204
2012-09-01,2012-08-01,0.01812493845531605,0.01812493845531605,0.01812493845531605,0.0290047493732896,0.03009229076607804
2012-10-01,2012-09-01,-0.0180251289214271,-0.0180251289214271,-0.0180251289214271,-0.0105301937391321,-0.00561964171233916
2012-11-01,2012-10-01,-0.018933872645633263,-0.016746290260845512,-0.017713255617840266,-0.0096613930577548,-0.011065913104953772
2012-12-01,2012-11-01,0.018112112608722766,0.021350520042387695,0.021350520042387695,0.039914043835012,0.04144294649240479
2013-01-01,2012-12-01,0.01901733589449192,0.01901733589449192,0.01901733589449192,0.0354647857463203,0.03896688738080798
2013-02-01,2013-01-01,0.01838134909301218,0.014766947276487526,0.012193586465073741,0.0057527146049261,0.006310346694857699
2013-03-01,2013-02-01,0.027837962425497964,0.033402508205942344,0.03491139363271185,0.0304655231305821,0.031090186483766446
2013-04-01,2013-03-01,0.0,0.0,0.0,0.014290331543886,0.01451437710405307
2013-05-01,2013-04-01,0.034697024941402504,0.038188281795245006,0.03971875043297253,0.038349579992891,0.030236956078838716
2013-06-01,2013-05-01,-0.009560651769485524,-0.018796941890062466,-0.01689468071938957,-0.012997699022757,-0.014147478446735171
2013-07-01,2013-06-01,0.05790895308037981,0.059552030186859506,0.06001383589947494,0.0576346125326949,0.0600269885413782
2013-08-01,2013-07-01,-0.027020920856221126,-0.020356965671236304,-0.02817823185851414,-0.036739439440347,-0.03662000900713279
2013-09-01,2013-08-01,0.03728449900982124,0.033762098630372536,0.03192267258945454,0.0351323724875722,0.035721884303079716
2013-10-01,2013-09-01,0.04952285117482734,0.04632956368150734,0.043840955867527454,0.0405691402154793,0.04064435964816874
2013-11-01,2013-10-01,0.0,0.0,0.0,0.0245167828138666,0.01794532650744699
2013-12-01,2013-11-01,0.02049371967968064,0.023582071045290816,0.022728742257773778,0.0187395463443751,0.017503545900274392
2014-01-01,2013-12-01,-0.05855631907817505,-0.059417396605773824,-0.05962962675292815,-0.0478355379966287,-0.04281079688945352
2014-02-01,2014-01-01,0.06730140262955062,0.07436898226491878,0.07555477560408055,0.062065928606996,0.06308274038256519
2014-03-01,2014-02-01,-0.0028113855835881015,0.008831158734645229,0.015573673271733967,0.0221694575144471,0.0223889532029495
2014-04-01,2014-03-01,0.0037575306188221465,0.0037676778932224392,0.013813394064210558,0.0004251859447594,0.006814808439507769
2014-05-01,2014-04-01,0.028012902041219197,0.02422688472211852,0.024655302808619977,0.0242652909557818,0.02164919586128625
2014-06-01,2014-05-01,0.020369344534672682,0.023030884017830638,0.023256198151039815,0.0263043246254797,0.02588972843461178
2014-07-01,2014-06-01,-0.024679020349775538,-0.026009076793230015,-0.026164110423157166,-0.0229908131247409,-0.028309286660118345
2014-08-01,2014-07-01,0.05284744461550389,0.050908390053453365,0.050019687628657536,0.0421292128155201,0.04060330240177869
2014-09-01,2014-08-01,-0.05722677084486049,-0.04676215346698728,-0.04162789266479586,-0.0266760402770012,-0.027266725284358286
2014-10-01,2014-09-01,0.07282624746835759,0.06491656922986823,0.06020360969933738,0.0381788280346546,0.03663288997880844
2014-11-01,2014-10-01,0.034372953678473706,0.034372953678473706,0.034372953678473706,0.0197744293832529,0.01518178233354232
2014-12-01,2014-11-01,0.0325448986456262,0.019673661196832653,0.01802778050302304,0.0039070082262229,0.00715943116641696
2015-01-01,2014-12-01,-0.01938772776745595,-0.028970399852126266,-0.01970770922608779,-0.017086368629846,-0.011797838192914842
2015-02-01,2015-01-01,0.048464927251843946,0.060825090484485915,0.06428111285472063,0.0498712845737836,0.0389224161042132
2015-03-01,2015-02-01,-0.023968172341724464,-0.02144564613071019,-0.021158238444667063,-0.0253397890942189,-0.02242766294931533
2015-04-01,2015-03-01,0.028644215311420643,0.03238099623318387,0.029181076447893896,0.0244045502028746,0.023984067741735945
2015-05-01,2015-04-01,0.006406233519257286,0.015178813710366211,0.010901121901781156,0.0040338869703191,-0.000971566858631
2015-06-01,2015-05-01,-0.012024598322281421,-0.0049327895139636225,-0.0002782279265538933,-0.0144667691999986,-0.019176007248659737
2015-07-01,2015-06-01,0.008548220033296167,0.015343131888646921,0.015493532807146125,0.0110362673949824,0.0046570789215137996
2015-08-01,2015-07-01,-0.08122769361335933,-0.08093998464577705,-0.08179386653867757,-0.0858953181201048,-0.0810062587983286
2015-09-01,2015-08-01,-0.0093635562435302,-0.0005504740059820695,0.005001933742779454,0.0070854226076262,0.003927405575660049
2015-10-01,2015-09-01,0.09686456210677195,0.07545359628034727,0.07787769542100031,0.0950399109768578,0.09165124571595781
2015-11-01,2015-10-01,0.00987535851654107,0.010136182680175188,0.0082900223992932,0.0013787482572533,-0.00026409283594109006
2015-12-01,2015-11-01,-0.03714182527124102,-0.021719649266676983,-0.02854484840997102,-0.0401733507542333,-0.040984179268185164
2016-01-01,2015-12-01,-0.049799211776489404,-0.04396553422509922,-0.047017828257880166,-0.0366626747633455,-0.032326929022612125
2016-02-01,2016-01-01,0.007064022634807506,0.009337327756251812,0.011173400303872108,0.0230311012284649,0.028658085961411017
2016-03-01,2016-02-01,0.059063142045057075,0.06092266061419367,0.05931997960225332,0.0498572359517495,0.05312575960508088
2016-04-01,2016-03-01,0.07634494040007803,0.05973944852469064,0.05702409896490335,0.005074639438056,0.015425361733438817
2016-05-01,2016-04-01,-0.0003736508526800287,-0.002443689239621876,0.00017256875476674444,0.0110590124850649,0.0060967682875476496
2016-06-01,2016-05-01,0.01573675017955035,0.011649531300725569,0.005199731516060227,0.003527367118385,0.011101170954234029
2016-07-01,2016-06-01,-0.009827110798158314,-0.009020053005066963,-0.004002066432439097,0.03344120345102,0.024405113633990932
2016-08-01,2016-07-01,-0.009237425843048777,0.003011509766510276,-0.005424886856758987,0.0020745423386967,-0.0002286017505977893
2016-09-01,2016-08-01,-0.004373081672699088,-0.0031968341406104724,0.0019136749506853505,-0.002392405888813,-0.0028224316260207494
2016-10-01,2016-09-01,-0.0041411359510905976,-0.02307562222040236,-0.02001399219695453,-0.0221059423226648,-0.019540229039300753
2016-11-01,2016-10-01,-0.01856541426414523,0.028372264340110587,0.03391076289256752,0.0405670624468359,0.045068354364140674
2016-12-01,2016-11-01,0.0489649226527416,0.046885245789371366,0.04377061880382954,0.0318693192069043,0.028141481712785528
2017-01-01,2016-12-01,-0.002366609918997354,-0.002366609918997354,-0.002366609918997354,0.0105665733364301,0.00984795409002678
2017-02-01,2017-01-01,0.046103294670249664,0.04915966515924037,0.04967431933074206,0.0534223704888074,0.04907025524566212
2017-03-01,2017-02-01,-0.03260467440051561,-0.02741042964359456,-0.027159902983716917,-0.0142889431911775,-0.015559188023821391
2017-04-01,2017-03-01,0.029085923388480033,0.027536013493071144,0.026832184422341067,0.0142353263161933,0.01050880699907624
2017-05-01,2017-04-01,0.020700346452148927,0.01386995679773551,0.014947672435264844,0.0196080975587085,0.01898119321632958
2017-06-01,2017-05-01,-0.030586644201283753,-0.0022197095341720636,-0.0017252619307173665,0.0001279786031278,0.001423688948512552
2017-07-01,2017-06-01,0.0016354907485141932,0.0030010389223486013,0.0037964518626725547,0.0210973048495168,0.01636223970904392
2017-08-01,2017-07-01,-0.0035024893426186254,-0.0065013836291346935,-0.005052835470799803,0.0021027433031071,0.0001607042711101403
2017-09-01,2017-08-01,0.032961360796941286,0.01691393794585889,0.014638661244829144,0.023128431953675,0.02605953839740559
2017-10-01,2017-09-01,0.022767532525737107,0.02259182261467866,0.02236456470065702,0.0204898805841915,0.016582696814797578
2017-11-01,2017-10-01,0.03295425779432182,0.029007854020883315,0.023291636959214417,0.0270688516365471,0.02698741782308085
2017-12-01,2017-11-01,-0.038808504988596414,-0.030911178253458085,-0.028792833678592058,0.0214920943113816,0.02030239025382482
2018-01-01,2017-12-01,0.04355928060044762,0.05370996194653038,0.05379493294857747,0.0476617170822362,0.036663550906187115
2018-02-01,2018-01-01,-0.03911165114916661,-0.04185179258378569,-0.044538425158649544,-0.0492931780038059,-0.054213798506443145
2018-03-01,2018-02-01,-0.036623311660740475,-0.034919598807256216,-0.0361977133416507,-0.0343624384592361,-0.028565272458142936
2018-04-01,2018-03-01,-0.000992801303497647,0.013144439289462392,0.015448016170641704,0.0291684846622521,0.029453026257691882
2018-05-01,2018-04-01,0.02228798315069565,0.02694248221179938,0.027866010494573264,0.0325308509465787,0.024063403767552977
2018-06-01,2018-05-01,0.017722908144942318,0.014719486305847886,0.011663702613270582,-0.0018980409501424,0.0019567615256309103
2018-07-01,2018-06-01,0.031772402797560446,0.032027045147672385,0.027499550348231018,0.0331052266652047,0.031032698178379992
2018-08-01,2018-07-01,0.03357320541935534,0.0331821907514224,0.02911417893039199,0.0318664408832332,0.02186136009031913
2018-09-01,2018-08-01,0.010948536230583074,0.008449244135743406,0.010909613439337398,0.0111823481208876,0.01072255710528014
2018-10-01,2018-09-01,0.012555406490011852,0.012555406490011852,0.012555406490011852,-0.0624553875923642,-0.05709874083502423
2018-11-01,2018-10-01,0.020157408474417746,0.019264535161375926,0.020712882858305262,0.0211693305685549,0.02489519712158203
2018-12-01,2018-11-01,-0.0658640444727055,-0.0658640444727055,-0.0658640444727055,-0.0990299908354752,-0.09843284146935827
2019-01-01,2018-12-01,0.09542591485100618,0.09969471311358666,0.09288632927735266,0.0794625551048036,0.07553452048305677
2019-02-01,2019-01-01,0.041012419821311666,0.04594828286204127,0.04463358458541991,0.0383619395257812,0.037469219047281115
2019-03-01,2019-02-01,0.03378781286798523,0.03404389086892901,0.033315303288711705,0.0237824931859602,0.02107031755293395
2019-04-01,2019-03-01,0.03980568074290534,0.030778387320015598,0.02843912406640793,0.0209211588985369,0.012855495963832208
2019-05-01,2019-04-01,0.0123904269916537,0.0123904269916537,0.0123904269916537,-0.0590795345091734,-0.048846853366497626
2019-06-01,2019-05-01,0.07777187776254374,0.07710501864058675,0.07710501864058675,0.0820484235268339,0.07547632174883447
2019-07-01,2019-06-01,0.0009302802897043433,-0.0024919140532124167,-0.0025401495177860803,-0.0027734063202961,-0.007519495905093991
2019-08-01,2019-07-01,-0.028307096734793365,-0.020333608687532225,-0.022504572197956534,-0.0139059385616014,-0.01122727619325086
2019-09-01,2019-08-01,0.017525809349835938,0.015620354776199849,0.015433243323006338,0.0132564347737957,0.015562419446343328
2019-10-01,2019-09-01,0.014827521536627263,0.015045039307784874,0.015045039307784874,0.0439916955363792,0.035964296011999866
2019-11-01,2019-10-01,0.023056735276833912,0.021589586522436338,0.021589586522436338,0.0179651618165976,0.011561505185201831
2019-12-01,2019-11-01,0.037949999582414115,0.047245269804410024,0.04729542405233668,0.0475781816312916,0.042985972077089284
2020-01-01,2019-12-01,0.0844695156086632,0.0844695156086632,0.0844695156086632,-0.0023087085061312,-0.011093880756854168
2020-02-01,2020-01-01,-0.08173773694929409,-0.07632697320642763,-0.07547058660670489,-0.046371376906431,-0.05548967625654659
2020-03-01,2020-02-01,-0.27276842275436286,-0.24872542690404417,-0.22512285254306494,-0.1989473169688873,-0.21832246907976588
2020-06-01,2020-03-01,-0.016629440670389788,-0.016629440670389788,-0.016629440670389788,0.0207376980993054,0.002560553621920759
2020-07-01,2020-06-01,0.06673610349222107,0.06465382394005281,0.062155518851647884,0.0588373884953916,0.051018279325955665
2020-08-01,2020-07-01,0.11141364151366648,0.10580258187534718,0.09211004821983876,0.0724169821924125,0.0516315359814802
2020-09-01,2020-08-01,-0.04293760685763872,-0.04230663023501864,-0.037115279170454575,-0.0403031469857601,-0.03618139065952809
2020-10-01,2020-09-01,-0.0382917542131075,-0.03669939565885329,-0.015702994485546806,-0.0202940849387699,0.00048352734787101973
2020-11-01,2020-10-01,0.11455296932025681,0.10527573823167401,0.10564939302951486,0.1084794107934554,0.10974335084964422
2020-12-01,2020-11-01,0.01821179727871733,0.01674252406799939,0.009188447998156804,0.0118629371642551,0.0107208519813447
2021-01-01,2020-12-01,0.03732531894707525,0.018286958814343085,0.018620145547757067,0.0201740543389932,0.01414857897495039
2021-02-01,2021-01-01,0.07597491317603938,0.03747250303274658,0.02866105129853639,0.0354836596811036,0.05119459572866587
2021-03-01,2021-02-01,0.01704097489092732,0.01704097489092732,0.01704097489092732,0.0316804784573299,0.043338133882709094
2021-04-01,2021-03-01,0.03115575856969462,0.031369280138016625,0.036152764048225025,0.0439083720196178,0.042079990192381955
2021-05-01,2021-04-01,-0.0178600064081082,-0.0178600064081082,-0.0178600064081082,0.0035146629578841,0.012016153418582368
2021-06-01,2021-05-01,0.05403521871796789,0.040342422585398656,0.04065691164888717,0.0289947479408771,0.009868565260599
2021-07-01,2021-06-01,0.03636108194351187,0.028462181345297405,0.031075769408173033,0.0166345472745663,0.004044364840995159
2021-08-01,2021-07-01,0.0029923052612106493,0.01105829080982822,0.011218909933604634,0.0324733394342813,0.02346480371217868
2021-09-01,2021-08-01,-0.05031514873650878,-0.04858052072591257,-0.007068017506840035,-0.035787665157505,-0.021922544136253993
2021-10-01,2021-09-01,0.05042631916692609,0.0540319376163215,0.05453914152615463,0.0594140794437179,0.06510089191949067
2021-11-01,2021-10-01,0.0,0.0,0.0,-0.0207371718158754,-0.02923163647930299
2021-12-01,2021-11-01,0.06901057037238632,0.06520956985163846,0.06520956985163846,0.0641249469130536,0.07087197600680735
2022-01-01,2021-12-01,-0.0563683758047566,-0.0563683758047566,-0.0563683758047566,-0.051830679278603,-0.02227094190572139
2022-02-01,2022-01-01,0.0,0.0,0.0,-0.0507119770426569,-0.033849493141633616
2022-03-01,2022-02-01,0.08560238266202505,0.08241901519526845,0.07942774373238827,0.0566237298096887,0.06691256361369188
2022-04-01,2022-03-01,0.0,0.0,0.0,-0.0848715671796181,-0.06364301633668204
