run_id,strategy_id,n_months,start_month,end_month,cagr,ann_vol,sharpe,sortino,maxdd,avgdd,avgdd_all_months,positive_ratio,mean_turnover,total_cost,cash_ratio
dc7089ff210743ed9c8b77cde8472061,bl_lo_3,239,2003-02,2022-12,0.10561773919329032,0.14748702191745003,0.75875946559974838,1.1204492537923696,-0.411305497519868,-0.080677185590059611,-0.049621532559576409,0.63598326359832635,0.40525390860051153,0,0
dc7089ff210743ed9c8b77cde8472061,bl_lo_4,239,2003-02,2022-12,0.10588060867520144,0.14490363776438397,0.77141886022910655,1.1292534449544369,-0.42411430548553197,-0.081173596926392741,-0.049247579725217351,0.64016736401673635,0.3630961396628542,0,0
dc7089ff210743ed9c8b77cde8472061,bl_lns_2,239,2003-02,2022-12,0.019544070623446531,0.067764557951320581,0.31986401744261084,0.45324519684203929,-0.23742839142942174,-0.071938680518841461,-0.059898733988491423,0.53974895397489542,0.48435867401924382,0,0
dc7089ff210743ed9c8b77cde8472061,bl_lns_3,239,2003-02,2022-12,0.012819109609995289,0.066916201469226222,0.22438509055888559,0.29470284365719307,-0.26595659434300856,-0.082024451929666495,-0.06932610581503193,0.57322175732217573,0.41888855063556041,0,0
dc7089ff210743ed9c8b77cde8472061,bl_lns_4,239,2003-02,2022-12,0.012868636333490138,0.066103422482131982,0.22725375364910938,0.28884936365695718,-0.28565463811445868,-0.090617373647024838,-0.07924280791727277,0.58995815899581594,0.38852983044711092,0,0
dc7089ff210743ed9c8b77cde8472061,bl_los_2,239,2003-02,2022-12,0.053641668721211441,0.12267794844018251,0.4890339279247583,0.71509551259644055,-0.28749694976234164,-0.099575862306306634,-0.078327456542199345,0.59414225941422594,0.52044742981543946,0,0
dc7089ff210743ed9c8b77cde8472061,bl_los_3,239,2003-02,2022-12,0.018342579576422137,0.099833298329554232,0.23236489100343086,0.32679177978510826,-0.40254531289423645,-0.14152764565868156,-0.13086865979317414,0.53138075313807531,0.46097685954234496,0,0
dc7089ff210743ed9c8b77cde8472061,bl_los_4,239,2003-02,2022-12,0.013014337865576785,0.088294121473341577,0.19135076084771024,0.25434448054147712,-0.34406365141818784,-0.11142360812403318,-0.10070083412046511,0.54811715481171552,0.46549353017407974,0,0
dc7089ff210743ed9c8b77cde8472061,bl_mx_2,239,2003-02,2022-12,0.068272237171926264,0.13695276970825151,0.55262367420953029,0.83457414783395456,-0.28743207716093877,-0.10271435263595004,-0.075209254022139141,0.58995815899581594,0.51132023009520622,0,0
dc7089ff210743ed9c8b77cde8472061,bl_mx_3,239,2003-02,2022-12,0.050754488913696189,0.12520872053125331,0.45880601509585495,0.69527608431024912,-0.37253017309834857,-0.10919439424985815,-0.08817789995909045,0.54811715481171552,0.47289123905317648,0,0
